split,fea_name,n,missing,mean,median,std,min,p01,p05,p25,p75,p95,p99,max,iqr,p99_p01,fraction_eq_0,fraction_le_0_01,fraction_le_0_05,fraction_ge_0_95,fraction_ge_0_99,n_unique
validation,EyesLookLeftL,11550,0,0.06277701307062021,0.0,0.09576853379284907,0.0,0.0,0.0,0.0,0.1057403273880481,0.2841953486204147,0.36007153779268275,0.4626448452472687,0.1057403273880481,0.36007153779268275,0.5413852813852814,0.5592207792207792,0.6422510822510823,0.0,0.0,4558
validation,EyesLookLeftR,11550,0,0.10927426087426893,0.0628779605031013,0.1257159150188347,0.0,0.0,0.0,0.0,0.19249261915683744,0.3703103005886076,0.4452570152282715,0.5446212291717529,0.19249261915683744,0.4452570152282715,0.3803463203463203,0.4027705627705628,0.4766233766233766,0.0,0.0,6162
validation,EyesLookRightL,11550,0,0.09587502664378657,0.0239182971417903,0.12594577623522898,0.0,0.0,0.0,0.0,0.1724981777369976,0.3705744445323944,0.42574297815561296,0.6221904754638672,0.1724981777369976,0.42574297815561296,0.45861471861471864,0.476969696969697,0.5489177489177489,0.0,0.0,5376
validation,EyesLookRightR,11550,0,0.05581830496919318,0.0,0.09533129314515176,0.0,0.0,0.0,0.0,0.08507717959582806,0.2860414981842041,0.3408387506008148,0.5375484228134155,0.08507717959582806,0.3408387506008148,0.6196536796536797,0.6388744588744589,0.7042424242424242,0.0,0.0,3771
validation,EyesLookUpL,11550,0,0.027972319784189435,0.0,0.0737134761508441,0.0,0.0,0.0,0.0,0.0,0.21357458829879725,0.33143966674804687,0.4929972290992737,0.0,0.33143966674804687,0.7959307359307359,0.8096103896103896,0.8496969696969697,0.0,0.0,1985
validation,EyesLookUpR,11550,0,0.027972683630630487,0.0,0.07372055064942222,0.0,0.0,0.0,0.0,0.0,0.2142890118062495,0.3322941848635674,0.4944024384021759,0.0,0.3322941848635674,0.7959307359307359,0.8096103896103896,0.8494372294372294,0.0,0.0,1984
validation,InnerBrowRaiserL,11550,0,0.12170926141589337,0.05161747150123115,0.16828794946147912,4.2244097064568624e-24,1.0687563900546593e-09,1.6382110061385905e-05,0.012993259821087049,0.16793281212449074,0.48675954490900014,0.8070823651552202,0.9994964003562928,0.1549395523034037,0.8070823640864638,0.0,0.22233766233766233,0.492987012987013,0.0012121212121212121,0.00025974025974025974,10246
validation,InnerBrowRaiserR,11550,0,0.12404070317084699,0.04882282204926005,0.17484899161271245,7.174091792302596e-17,1.1972890883171774e-08,1.9853844241879416e-05,0.009734543738886676,0.1705717779695987,0.5060382246971129,0.8243734991550447,0.999946653842926,0.160837234230712,0.8243734871821538,0.0,0.25307359307359306,0.5046753246753247,0.0014718614718614719,0.0007792207792207792,10246
validation,JawDrop,11550,0,0.1037994071904006,0.010865643620491,0.18579179747727856,7.291701086774188e-36,1.9681749330981316e-20,2.696605674759431e-13,0.000258647465670875,0.1092668175697326,0.5480065852403639,0.7976238512992859,0.9999839067459106,0.10900817010406172,0.7976238512992859,0.0,0.4127272727272727,0.6735930735930736,0.0012987012987012987,0.0004329004329004329,9954
validation,JawSidewaysLeft,11550,0,0.008659189069584216,1.9403876194701297e-07,0.02483457859624402,1.401298464324817e-45,1.401298464324817e-45,4.88340954104869e-40,8.837854686076481e-16,0.010700048180296975,0.0530845865607261,0.09174046836793422,0.6955256462097168,0.010700048180296092,0.09174046836793422,0.0,0.7246753246753247,0.9483982683982684,0.0,0.0,9360
validation,JawSidewaysRight,11550,0,0.010038465834640086,0.0058981892652808995,0.01741722122989373,1.401298464324817e-45,1.401298464324817e-45,3.9075858908662905e-22,3.457089903236011e-08,0.0108646100852638,0.0409378690645097,0.08758090272545811,0.1587764322757721,0.010864575514364767,0.08758090272545811,0.0,0.5663203463203463,0.9550649350649351,0.0,0.0,9188
validation,JawThrust,11550,0,0.03250183046025546,9.22014623938594e-06,0.08452430522756277,1.401298464324817e-45,1.401298464324817e-45,3.5795788274947927e-31,2.353365576414704e-13,0.015630979556590274,0.20259014666080438,0.49750189393758776,0.6111418604850769,0.015630979556354938,0.49750189393758776,0.0,0.6608658008658008,0.836017316017316,0.0,0.0,10046
validation,LidTightenerL,11550,0,0.13522922030934723,0.0258991308510303,0.18792213011725736,4.446586274010866e-40,7.873909075936714e-30,2.0963331239032276e-17,1.628851748591842e-06,0.22723376750946045,0.5606857657432555,0.6487197917699815,0.80372554063797,0.22723213865771186,0.6487197917699815,0.0,0.4264069264069264,0.5578354978354978,0.0,0.0,10244
validation,LidTightenerR,11550,0,0.1499690801206607,0.035001395270228344,0.21553953530072797,3.138908560087589e-41,7.386084828135575e-28,2.248459877270626e-17,3.3269544132963347e-06,0.23537791147828097,0.6555495321750637,0.7779737144708634,0.8839285969734192,0.23537458452386767,0.7779737144708634,0.0,0.4260606060606061,0.5333333333333333,0.0,0.0,10240
validation,LipCornerDepressorL,11550,0,0.13500096850700483,0.0108606992289423,0.25784881033242074,5.605193857299268e-45,5.932268322528201e-32,2.0743679003083095e-20,2.4940962362052232e-06,0.09116014651954167,0.7727563351392742,0.9994951176643372,1.0,0.09115765242330547,0.9994951176643372,0.0,0.44181818181818183,0.7033766233766233,0.018095238095238095,0.013073593073593074,9649
validation,LipCornerDepressorR,11550,0,0.1276669631957924,0.00238609721418465,0.2528398104992225,1.401298464324817e-45,1.401298464324817e-45,2.1015005675158867e-30,1.1165154955097845e-11,0.07380269467830655,0.7553231120109557,0.994107186794281,1.0,0.0738026946671414,0.994107186794281,0.0,0.5712554112554112,0.7260606060606061,0.014545454545454545,0.010735930735930736,9911
validation,LipCornerPullerL,11550,0,0.10638255029395807,8.657341822981834e-05,0.2612220284862897,1.401298464324817e-45,1.401298464324817e-45,3.737081440914875e-37,2.911848720314487e-14,0.019756548572331577,0.881517297029495,1.0,1.0,0.019756548572302458,1.0,0.0,0.6201731601731602,0.8164502164502164,0.038008658008658006,0.031082251082251083,9496
validation,LipCornerPullerR,11550,0,0.10943770509867978,1.4112457620285568e-06,0.26746917229356304,1.401298464324817e-45,1.401298464324817e-45,3.4851792197115038e-40,1.2427267356891349e-18,0.0200861245393753,0.911260187625885,1.0,1.0,0.0200861245393753,1.0,0.0,0.6481385281385281,0.8133333333333334,0.041385281385281386,0.03705627705627706,9455
validation,LipFunnelerLB,11550,0,0.008276239205584247,1.401298464324817e-45,0.0618225812274259,0.0,0.0,1.401298464324817e-45,1.401298464324817e-45,9.671446975812998e-28,0.0005848551372764543,0.28205097764730475,1.0,9.671446975812998e-28,0.28205097764730475,0.03116883116883117,0.964935064935065,0.9749783549783549,0.0013852813852813853,0.0013852813852813853,3503
validation,LipFunnelerLT,11550,0,0.013194585468027651,1.2387988856943366e-08,0.04639673537222006,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.2681286251200258e-18,0.01036576647311445,0.061494744941592135,0.27459602028131486,0.6681706309318542,0.010365766473114449,0.27459602028131486,0.0,0.7402597402597403,0.9425108225108225,0.0,0.0,9096
validation,LipFunnelerRB,11550,0,0.007962952470911474,6.238598341062022e-36,0.059861520647320074,0.0,0.0,1.401298464324817e-45,1.401298464324817e-45,1.3660477693548105e-14,0.005898131360299845,0.25585313588380837,1.0,1.3660477693548105e-14,0.25585313588380837,0.025974025974025976,0.9626839826839827,0.9751515151515151,0.0013852813852813853,0.0013852813852813853,5642
validation,LipFunnelerRT,11550,0,0.012137594869784095,5.901932415008915e-11,0.04546191050391698,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.5870142467788811e-24,0.003110283811110975,0.05630326122045487,0.26154198974370957,0.6578144431114197,0.003110283811110975,0.26154198974370957,0.0,0.7937662337662338,0.9438095238095238,0.0,0.0,8926
validation,LipPressorL,11550,0,0.005827404781988816,6.037243213422787e-17,0.026987003841050405,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,2.0381500806526775e-39,2.415198707694799e-07,0.028155875578522515,0.11162416614592084,0.4176080822944641,2.415198707694799e-07,0.11162416614592084,0.0,0.8683982683982684,0.9679653679653679,0.0,0.0,7656
validation,LipPressorR,11550,0,0.005767519039125676,3.7738272062812116e-20,0.026943630980307557,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.6018798376649104e-07,0.027876699343323475,0.11261509224772467,0.4176105260848999,1.6018798376649104e-07,0.11261509224772467,0.0,0.8728138528138528,0.9682251082251082,0.0,0.0,7374
validation,LipPuckerL,11550,0,0.054007936254961024,8.750025244808057e-06,0.151917032218564,1.401298464324817e-45,1.401298464324817e-45,9.972195204250525e-34,7.024204487374524e-13,0.026731938589364252,0.3155975580215454,0.992958547472954,1.0,0.02673193858866183,0.992958547472954,0.0,0.6289177489177489,0.8134199134199134,0.011948051948051949,0.010216450216450217,9805
validation,LipPuckerR,11550,0,0.0539310048894267,2.2849455660889367e-07,0.15196424244641393,1.401298464324817e-45,1.401298464324817e-45,2.498027510025564e-38,1.2805555004967046e-15,0.027137780096381875,0.3133226796984669,0.9926752930879601,1.0,0.027137780096380595,0.9926752930879601,0.0,0.6528138528138528,0.805974025974026,0.011774891774891775,0.010216450216450217,9760
validation,LipStretcherL,11550,0,0.04501113852251394,0.0091409031301736,0.10449549104867437,1.401298464324817e-45,4.605479506880672e-42,4.2019468058990326e-26,9.09211150812439e-09,0.047713361680507625,0.1709425210952756,0.6130950677394873,1.0,0.04771335258839612,0.6130950677394873,0.0,0.5135064935064935,0.7575757575757576,0.0029437229437229437,0.002857142857142857,9957
validation,LipStretcherR,11550,0,0.04798014560624258,0.01074865553528065,0.10735377974568304,1.401298464324817e-45,5.271644580300675e-38,1.6974800243257768e-19,1.1621464501843096e-07,0.0542185548692941,0.17798228859901305,0.6394299727678309,1.0,0.05421843865464908,0.6394299727678309,0.0,0.4708225108225108,0.7386147186147186,0.003116883116883117,0.0029437229437229437,9911
validation,LipSuckLB,11550,0,0.07348100441799923,0.0203985953703522,0.10562391226356736,1.401298464324817e-45,6.659506999783371e-41,1.8215817312627502e-24,8.74574759279767e-08,0.122359424829483,0.2869138345122337,0.4424484124779702,0.677808940410614,0.12235933737200708,0.4424484124779702,0.0,0.41974025974025975,0.6277922077922078,0.0,0.0,10183
validation,LipSuckLT,11550,0,0.035147510950634175,0.0054694497957825,0.057102172615342776,1.401298464324817e-45,1.401298464324817e-45,2.502203580233794e-30,2.0270864153903998e-10,0.05432326626032585,0.154762715101242,0.2498474407196046,0.4957061409950256,0.05432326605761721,0.2498474407196046,0.0,0.5432034632034632,0.7396536796536797,0.0,0.0,10020
validation,LipSuckRB,11550,0,0.06530143428228682,0.0202827956527471,0.09401190211095466,1.401298464324817e-45,5.21897421874802e-38,1.4804305349692776e-25,1.5165132793981684e-07,0.1052843332290649,0.2513274669647216,0.4169391989707947,0.6550804972648621,0.10528418157773696,0.4169391989707947,0.0,0.4124675324675325,0.6388744588744589,0.0,0.0,10189
validation,LipSuckRT,11550,0,0.030184486983828536,0.00035499232762955,0.052149756006532814,1.401298464324817e-45,1.401298464324817e-45,1.1516536723486808e-33,1.2788744672628805e-12,0.040428943000733825,0.13619870841503132,0.22244862973690027,0.4689725935459137,0.04042894299945495,0.22244862973690027,0.0,0.5914285714285714,0.7662337662337663,0.0,0.0,10014
validation,LipTightenerL,11550,0,0.035525289342871476,1.3035327483222614e-12,0.12173852003297139,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,9.158560901970245e-27,0.001151073432993075,0.24397436305880507,0.6669487303495407,0.997130572795868,0.001151073432993075,0.6669487303495407,0.0,0.8012121212121213,0.8836363636363637,0.001645021645021645,0.0004329004329004329,9093
validation,LipTightenerR,11550,0,0.03204682305190365,1.616002068367404e-18,0.11434272761329606,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.6697171851662355e-41,7.680234261897567e-07,0.22032688036561002,0.6349446773529053,0.9771435260772704,7.680234261897567e-07,0.6349446773529053,0.0,0.8433766233766233,0.8918614718614719,0.0004329004329004329,0.0,7826
validation,LipsToward,11550,0,0.03352446919947348,0.0188723169267177,0.073825264247009,5.023340540394653e-16,1.8669612842359142e-07,0.002437888295389625,0.009506981819868025,0.03241346869617698,0.08227910175919521,0.34716309517622096,0.9999538064002992,0.022906486876308953,0.3471629084800925,0.0,0.2638095238095238,0.8998268398268399,0.0005194805194805195,0.0003463203463203463,10048
validation,LowerLipDepressorL,11550,0,0.057586667037850585,1.873548954867132e-10,0.14627781656541589,1.401298464324817e-45,1.401298464324817e-45,1.9576139546617737e-43,7.26197450176145e-21,0.007879648357629724,0.44918640404939636,0.6358601045608535,0.9943493008613586,0.007879648357629724,0.6358601045608535,0.0,0.761991341991342,0.8327272727272728,0.0004329004329004329,8.658008658008658e-05,9742
validation,LowerLipDepressorR,11550,0,0.05598215882372292,2.6993465795932536e-10,0.1419463557942124,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.4687459144221515e-21,0.0100284959189593,0.43459636121988293,0.6234706664085408,0.9677556157112122,0.0100284959189593,0.6234706664085408,0.0,0.7493506493506493,0.8333333333333334,0.00017316017316017316,0.0,9551
validation,MouthLeft,11550,0,0.004411780323535955,2.3060206899572222e-07,0.009935451676327419,1.401298464324817e-45,1.401298464324817e-45,2.431252835603577e-44,4.292815864545209e-19,0.0084475413896143,0.026660275086760464,0.0271641090512275,0.3410068452358246,0.0084475413896143,0.0271641090512275,0.0,0.769004329004329,0.9990476190476191,0.0,0.0,9262
validation,MouthRight,11550,0,0.0010246134797116777,7.343189360162862e-23,0.003330616348501289,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,4.549431853462238e-08,0.01034815497696396,0.012318544257432175,0.0274142883718013,4.549431853462238e-08,0.012318544257432175,0.0,0.9457142857142857,1.0,0.0,0.0,7244
validation,NoseWrinklerL,11550,0,0.13657571622558176,0.00117733736988155,0.26975041016494594,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,3.816401774376145e-24,0.11722288839519018,0.9225404411554321,1.0,1.0,0.11722288839519018,1.0,0.0,0.5676190476190476,0.6838961038961039,0.04588744588744589,0.041645021645021645,8654
validation,NoseWrinklerR,11550,0,0.13649063450975982,1.8058608475257643e-05,0.27103311193901947,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,5.315589641804158e-21,0.11887392029166219,0.9262847989797588,1.0,1.0,0.11887392029166219,1.0,0.0,0.6062337662337662,0.6898701298701299,0.04623376623376623,0.04155844155844156,8886
validation,OuterBrowRaiserL,11550,0,0.07344245825532157,0.0057995291426777,0.153194762683394,2.802596928649634e-45,7.340800096258067e-42,2.0512940529762995e-24,5.320773084349639e-06,0.05814474448561665,0.4412387400865554,0.7310031735897067,0.9840547442436218,0.0581394237125323,0.7310031735897067,0.0,0.5478787878787879,0.7291774891774891,0.0004329004329004329,0.0,10164
validation,OuterBrowRaiserR,11550,0,0.09421776229374283,0.02020432520657775,0.1647494107367318,4.5438528372504356e-29,1.0782972861110242e-16,5.498808575143953e-10,0.00042146263149325,0.1066875085234642,0.49502100944519034,0.7485911309719088,0.9793626070022584,0.10626604589197096,0.7485911309719087,0.0,0.41134199134199134,0.6379220779220779,0.0006060606060606061,0.0,10241
validation,UpperLidRaiserL,11550,0,0.08408110193139129,1.288348983052856e-07,0.20697189197793642,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,3.759553365211171e-22,0.03556604404002425,0.6034803986549377,0.9342796355485918,0.9931721091270448,0.03556604404002425,0.9342796355485918,0.0,0.6791341991341991,0.7796536796536796,0.006233766233766234,0.00017316017316017316,8945
validation,UpperLidRaiserR,11550,0,0.14720461930783627,6.059653401280229e-07,0.2617974562672224,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,2.9924851030926045e-27,0.16000415757298464,0.7835926830768585,0.886806720495224,0.9534392952919006,0.16000415757298464,0.886806720495224,0.0,0.5944588744588745,0.6865800865800866,8.658008658008658e-05,0.0,8253
validation,UpperLipRaiserL,11550,0,0.1293945445230217,0.030915052630007198,0.18276561413709047,1.401298464324817e-45,8.561274985760559e-35,9.086159228675688e-22,7.792344991486289e-09,0.21238251775503156,0.5362412333488464,0.7219148278236389,0.8301076292991638,0.21238250996268657,0.7219148278236389,0.0,0.41722943722943723,0.5494372294372294,0.0,0.0,10171
validation,UpperLipRaiserR,11550,0,0.13882263677886095,0.0362600460648536,0.1910804186988608,1.401298464324817e-45,8.675954792232696e-32,4.564171802102508e-20,2.560215932589926e-06,0.22732188180088994,0.5644524991512294,0.7445971965789795,0.898155689239502,0.22731932158495735,0.7445971965789795,0.0,0.37844155844155847,0.5293506493506493,0.0,0.0,10203
test,BrowLowererL,11340,0,0.10643603394501443,0.0305885076522827,0.1734356297716435,2.630680476267917e-37,7.05842816182082e-23,2.4550599886374886e-10,0.0003453379540587,0.14228168502449987,0.4552149832248682,0.8953173190355309,0.9904753565788268,0.14193634707044117,0.8953173190355309,0.0,0.3966490299823633,0.5655202821869488,0.00291005291005291,8.818342151675486e-05,9942
test,BrowLowererR,11340,0,0.09868322421955714,0.02609708998352285,0.16831852690887836,2.802596928649634e-45,2.584762622755458e-31,6.555202127639381e-12,0.000277624749287475,0.1246732175350189,0.4295927241444577,0.8951345270872116,0.9917472004890442,0.12439559278573142,0.8951345270872116,0.0,0.3860670194003527,0.5968253968253968,0.003615520282186949,8.818342151675486e-05,9887
test,CheekPuffL,11340,0,0.004138589195720043,5.676201154068695e-13,0.013162703694264331,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,2.089858603120706e-30,1.0745585541371838e-05,0.0271577890962362,0.0545078255236148,0.5463341474533081,1.0745585541371838e-05,0.0545078255236148,0.0,0.8462962962962963,0.9878306878306878,0.0,0.0,8218
test,CheekPuffR,11340,0,0.0048864642360401545,3.74633570693339e-11,0.014296147893882989,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,7.50243935378386e-24,0.00014564246521325,0.03222566395997997,0.0550649613142013,0.5463131666183472,0.00014564246521325,0.0550649613142013,0.0,0.8432098765432099,0.9832451499118166,0.0,0.0,8674
test,CheekRaiserL,11340,0,0.19244387455281406,0.08585998415946955,0.24424461366243375,3.0208750438098223e-28,7.440669909438627e-21,1.1186719994782406e-09,0.0186240756884217,0.264777585864067,0.7858449310064314,0.9695658683776855,1.0,0.24615351017564532,0.9695658683776855,0.0,0.1931216931216931,0.3746031746031746,0.011287477954144622,0.009523809523809525,9873
test,CheekRaiserR,11340,0,0.17573666993538445,0.07376323640346524,0.2380469733442068,2.4961329545017966e-41,2.4353211923255416e-22,3.3839828439408147e-10,0.010874225758016075,0.2268345020711421,0.7615001082420348,0.9372045111656199,1.0,0.21596027631312603,0.9372045111656199,0.0,0.21005291005291005,0.42001763668430336,0.009523809523809525,0.008465608465608466,9825
test,CheekSuckL,11340,0,0.0012167664499469096,1.401298464324817e-45,0.01172008608286832,0.0,0.0,0.0,1.401298464324817e-45,1.401298464324817e-45,2.0344130026437825e-13,0.03855559665709734,0.2332779467105865,0.0,0.03855559665709734,0.15343915343915343,0.9837742504409172,0.991005291005291,0.0,0.0,1533
test,CheekSuckR,11340,0,0.001040399380357794,1.401298464324817e-45,0.009906714498481694,0.0,0.0,0.0,0.0,1.401298464324817e-45,4.362076805076633e-15,0.04144632004201455,0.2092083841562271,1.401298464324817e-45,0.04144632004201455,0.28835978835978837,0.9845679012345679,0.9916225749559083,0.0,0.0,1311
test,ChinRaiserB,11340,0,0.1241060838489875,5.159672355148359e-06,0.2454833902284374,1.401298464324817e-45,1.401298464324817e-45,2.7407127858681287e-40,3.34562105827908e-16,0.06549758091568945,0.7030765414237976,0.9445619720220567,1.0,0.06549758091568912,0.9445619720220567,0.0,0.6370370370370371,0.7352733686067019,0.009347442680776015,0.006790123456790123,9425
test,ChinRaiserT,11340,0,0.15344748468485153,0.03801480121910565,0.22994661376153278,1.401298464324817e-45,1.401298464324817e-45,1.001155570600533e-18,0.0002313447475899,0.2100194990634918,0.6607050240039826,0.9505354589223901,1.0,0.2097881543159019,0.9505354589223901,0.0,0.32063492063492066,0.5372134038800706,0.010052910052910053,0.007583774250440917,9693
test,DimplerL,11340,0,0.08382873050139679,0.0007825276697985,0.13303564036139917,1.401298464324817e-45,1.401298464324817e-45,4.512471830069192e-32,1.0613222974076297e-11,0.12568638473749155,0.3750804722309111,0.5092472404241566,0.6950924396514893,0.12568638472687832,0.5092472404241566,0.0,0.5504409171075838,0.6416225749559082,0.0,0.0,9739
test,DimplerR,11340,0,0.08443146651661042,0.0014365696697495002,0.13293239649101368,1.401298464324817e-45,1.401298464324817e-45,1.8936379973803166e-28,2.0714581959457856e-11,0.1271220482885837,0.3767806783318518,0.5009029853343965,0.6787310838699341,0.12712204826786913,0.5009029853343965,0.0,0.5477072310405644,0.6370370370370371,0.0,0.0,9785
test,EyesClosedL,11340,0,0.04338864425443837,1.1459107551736736e-09,0.15345127384580348,0.0,0.0,0.0,7.358966459938147e-24,0.004482831805944425,0.2441040545701972,0.9345366114377989,1.0,0.004482831805944425,0.9345366114377989,0.15070546737213403,0.7749559082892417,0.8752204585537919,0.009347442680776015,0.0050264550264550265,8105
test,EyesClosedR,11340,0,0.04853030051744213,1.387670636177063e-07,0.14786319643920812,0.0,0.0,0.0,1.5343004126960953e-30,0.021663132123649023,0.2630307734012599,0.9243786758184451,1.0,0.021663132123649023,0.9243786758184451,0.20864197530864198,0.6828924162257496,0.8239858906525573,0.005555555555555556,0.0032627865961199296,7575
test,EyesLookDownL,11340,0,0.018968564839655793,3.5518098942321903e-19,0.05309919105811536,0.0,0.0,0.0,0.0,0.0010724156745709,0.13249607309699024,0.27497696310281794,0.4021207094192505,0.0010724156745709,0.27497696310281794,0.4109347442680776,0.7850088183421516,0.8899470899470899,0.0,0.0,5898
test,EyesLookDownR,11340,0,0.024325397013080854,2.2239425437675267e-19,0.06065182875913294,0.0,0.0,0.0,0.0,0.004677326534874675,0.16196948811411835,0.3016323962807656,0.4160978496074676,0.004677326534874675,0.3016323962807656,0.4191358024691358,0.7600529100529101,0.85,0.0,0.0,5788
test,EyesLookLeftL,11340,0,0.05404187459834031,0.0,0.09048153871333942,0.0,0.0,0.0,0.0,0.08262586221098898,0.2686567455530162,0.354832448065281,0.505150318145752,0.08262586221098898,0.354832448065281,0.5879188712522045,0.6124338624338624,0.6922398589065256,0.0,0.0,3988
test,EyesLookLeftR,11340,0,0.09879651454977996,0.05187468789517875,0.11919814620887802,0.0,0.0,0.0,0.0,0.169349193572998,0.35405438691377616,0.43953457891941106,0.5863171815872192,0.169349193572998,0.43953457891941106,0.37336860670194005,0.3977954144620811,0.49700176366843035,0.0,0.0,6037
test,EyesLookRightL,11340,0,0.08133710979754201,0.0351522658020257,0.1035321404858804,0.0,0.0,0.0,0.0,0.13775065541267395,0.3048325315117835,0.40924727052450227,0.6512433886528015,0.13775065541267395,0.40924727052450227,0.4120811287477954,0.43580246913580245,0.5335978835978836,0.0,0.0,5685
test,EyesLookRightR,11340,0,0.03965996066069907,0.0,0.07489746052234585,0.0,0.0,0.0,0.0,0.05130310356616965,0.2192490071058273,0.3251693001389507,0.5684821605682373,0.05130310356616965,0.3251693001389507,0.62663139329806,0.6542328042328043,0.7472663139329806,0.0,0.0,3636
test,EyesLookUpL,11340,0,0.07195231911054335,0.0,0.11966891503329262,0.0,0.0,0.0,0.0,0.11349680274724955,0.33379450142383565,0.4935455918312073,0.7461683750152588,0.11349680274724955,0.4935455918312073,0.5914462081128747,0.6070546737213404,0.6575837742504409,0.0,0.0,3917
test,EyesLookUpR,11340,0,0.07197592126614412,0.0,0.11980097499779219,0.0,0.0,0.0,0.0,0.11300492659211156,0.33336218595504746,0.4946702319383621,0.747900664806366,0.11300492659211156,0.4946702319383621,0.5914462081128747,0.6069664902998236,0.6576719576719576,0.0,0.0,3919
test,InnerBrowRaiserL,11340,0,0.10020163149234114,0.0275655481964349,0.1862834490004959,1.0813633798250094e-25,3.6770204701368827e-16,1.144236212446972e-08,0.0014857400092296,0.0955574065446853,0.5763610571622829,0.8143447506427776,1.0,0.09407166653545569,0.8143447506427772,0.0,0.3752204585537919,0.6327160493827161,0.007054673721340388,0.006172839506172839,9927
test,InnerBrowRaiserR,11340,0,0.1039433727307435,0.0287093902006745,0.18986043919583462,7.106109817151648e-25,1.3169486626164654e-14,1.150332444410652e-07,0.001996792969293875,0.1012015528976917,0.5869863539934151,0.8483846455812457,1.0,0.09920475992839782,0.8483846455812325,0.0,0.3657848324514991,0.5884479717813051,0.007054673721340388,0.006349206349206349,9929
test,JawDrop,11340,0,0.12904302305870152,0.027220087125897352,0.20983161610709372,1.401298464324817e-45,7.885509943118628e-25,5.660696300591192e-10,0.0075797219760715745,0.1510746777057647,0.6463722378015517,0.9255205839872365,1.0,0.14349495572969312,0.9255205839872365,0.0,0.2743386243386243,0.5677248677248677,0.009171075837742505,0.005908289241622575,9676
test,JawSidewaysLeft,11340,0,0.009694505239738275,1.5744046066856757e-07,0.0256321373398872,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,4.700173515866598e-16,0.010730264242738426,0.04492744542658304,0.14289129123091904,0.2585721015930176,0.010730264242737956,0.14289129123091904,0.0,0.7285714285714285,0.9544091710758378,0.0,0.0,9059
test,JawSidewaysRight,11340,0,0.01306248578942666,0.0058954178821295,0.033488926308963614,1.401298464324817e-45,1.401298464324817e-45,2.4752732831384175e-34,6.546191855250072e-08,0.01086562429554755,0.04938130751252166,0.15790384322404868,0.3616366684436798,0.010865558833628998,0.15790384322404868,0.0,0.5667548500881834,0.9513227513227513,0.0,0.0,8631
test,JawThrust,11340,0,0.03793029720659849,0.0017096074298024,0.0862278329390977,1.401298464324817e-45,1.401298464324817e-45,7.127500643413331e-26,5.641933031874655e-10,0.0287832911126315,0.22344769909977866,0.43465199589729314,0.7974679470062256,0.028783290548438197,0.43465199589729314,0.0,0.584920634920635,0.8077601410934744,0.0,0.0,9607
test,LidTightenerL,11340,0,0.17809774882826987,0.09252162277698511,0.2048403743017343,1.401298464324817e-45,5.42150677449776e-29,8.73461874456952e-15,0.00036508654739005,0.30791603028774256,0.6224055618047714,0.7352210491895675,0.9120700359344482,0.3075509437403525,0.7352210491895675,0.0,0.3250440917107584,0.4292768959435626,0.0,0.0,9921
test,LidTightenerR,11340,0,0.19363943236588999,0.1095588728785514,0.21284576534522062,1.401298464324817e-45,1.4870675544669864e-23,4.799436260742601e-12,0.0010684081935323502,0.3438155576586723,0.6106580942869182,0.7221669554710388,0.926127314567566,0.3427471494651399,0.7221669554710388,0.0,0.30414462081128746,0.4174603174603175,0.0,0.0,9919
test,LipCornerDepressorL,11340,0,0.09259672127515939,0.010865643620491,0.19811298991252602,1.401298464324817e-45,3.785760329011907e-36,5.5211745598482664e-17,0.00348127208417275,0.0419664718210697,0.6287107914686186,0.8661030679941178,0.9985624551773072,0.038485199736896944,0.8661030679941178,0.0,0.3425925925925926,0.7606701940035273,0.0008818342151675485,0.0001763668430335097,9085
test,LipCornerDepressorR,11340,0,0.08488630454335075,0.0093677500262856,0.1922188517912489,1.401298464324817e-45,1.401298464324817e-45,1.0843825954506019e-22,2.4533078146760095e-07,0.03348040021955963,0.6061109542846661,0.8376524698734286,0.9922220706939696,0.03348015488877816,0.8376524698734286,0.0,0.5153439153439153,0.7776014109347442,0.0001763668430335097,0.0001763668430335097,9489
test,LipCornerPullerL,11340,0,0.12235881778330486,0.0098360013216733,0.2585018996742772,1.401298464324817e-45,7.840264907897352e-42,1.7357356795349253e-22,2.1294857077691634e-07,0.0699719730764627,0.8619287014007568,1.0,1.0,0.06997176012789193,1.0,0.0,0.5029100529100529,0.7141975308641976,0.03192239858906525,0.022222222222222223,9631
