reenactment_id,split,sequence_timestamp,set_id,participant_id,level_id,emoji_id,true_label_id,true_label,AU1,AU2,AU4,AU5,AU6,AU7,AU8,AU9,AU10,AU12,AU14,AU15,AU16,AU17,AU18,AU20,AU22,AU23,AU24,AU26,AU28,AU43,AD29,AD30,AD34,AD35,EYE61,EYE62,EYE63,EYE64,UNMAPPED_MouthLeft,UNMAPPED_MouthRight
1700497106379-1-6-4-9-2,validation,1700497106379,1,6,4,9,2,Fear,0.12912746295332908,7.4074198164187e-12,0.5423570275306702,0.00828935233876105,0.04945545066148038,0.04067440442740911,0.014450661372393321,0.03991199061274526,0.1983286291360855,0.005992010817863016,0.006264711241237758,0.021445076819509218,0.00995152769610284,0.02120165880769489,2.1921877157993224e-08,0.008077451935969225,8.29004815017243e-08,2.2835640223206623e-08,2.652179515383396e-15,0.12947428971529004,0.0014941604567865687,0.013158225768574961,4.253261955966539e-08,4.2602834149363415e-08,3.951430844750806e-08,7.006492321624085e-46,0.0,0.16267382092773908,0.0,0.017303318879567042,3.3784973950401502e-12,3.6668124049274474e-14
1700497107393-1-6-4-10-0,validation,1700497107393,1,6,4,10,0,Anger,0.22149712368845936,3.0457266821993624e-15,0.750629648566246,1.3070645400148359e-05,0.12094203308224676,0.21093294769525528,0.0317341424524784,0.06794970780611036,0.19132909327745434,0.27735554128885265,0.2129367262125015,0.09432432502508172,3.5526220965032014e-09,0.6119121491909028,0.11294815503060815,0.03261172967031592,0.0054310526000756875,1.3253653274696028e-14,0.01085895420983429,0.010865645576268361,0.24921675436198706,0.02247635554522275,2.4674360455225282e-14,0.007096819300204466,0.010862105200067099,7.006492321624085e-46,0.0,0.1892270110547542,0.0,0.07133291494101279,0.01085945703089233,2.1601507626683503e-20
1700497109218-1-6-4-11-3,validation,1700497109218,1,6,4,11,3,Happiness,0.041318215243518294,0.0068747699260711245,0.06582160200923674,1.2247612039217881e-06,0.5763792186975478,0.10647463649511332,0.03535525798797607,0.05838873647153375,0.3346775665879249,1.0,0.2693925827741622,8.285324454959687e-07,3.136922314397157e-17,0.06824640855193131,0.010821485007181709,0.05215350631624453,1.3208445466261777e-06,1.1726157095120498e-22,0.004809721172171027,0.010822982434183299,0.1909113826230168,0.00814502304419874,2.183061243769981e-22,0.005435477200762719,2.6416890932523546e-06,7.006492321624085e-46,0.0,0.2812538743019104,0.0,0.008144722118290523,0.0108645095489919,0.0052582794334738725
1700497111362-1-6-4-12-1,validation,1700497111362,1,6,4,12,1,Disgust,0.15637162551283834,9.746653086037003e-05,0.7981373876333238,1.7358150540774565e-15,0.1866901002824306,0.08244613185524935,0.03968436382710932,0.5438481658697129,0.1666395865380764,0.0008172949696017208,3.5980932238999293e-06,0.7371517956256867,9.716072453961299e-26,0.4888990014791489,0.029952425975352436,0.11164782345294949,0.00708907856605941,3.631973326102885e-31,3.524628524287025e-07,0.03487931191921231,0.04850008194334804,0.010060372544285191,0.01073362668976181,0.009873128309845866,0.0023394419346046027,7.006492321624085e-46,0.02923130821436642,0.3284810364246369,0.0009391761821461331,0.05563613791018719,0.0108656426891684,2.201064262408181e-06
1700497114611-1-6-4-14-0,validation,1700497114611,1,6,4,14,0,Anger,0.18917927145957938,0.00014348693221106503,0.8579145699739457,0.07039498575031754,0.2148735456168651,0.3474231600761414,0.025260180048644464,0.2990577712655067,0.13006389960646625,0.04688683860003946,0.002903767910538573,0.5657057404518128,6.416147967742637e-13,0.5708784192800522,0.03730765972286458,0.09396792538464065,0.005432409001531147,1.401298464324817e-45,0.010744067979976474,0.01079027317464345,0.12792434450238938,0.04415200389921664,5.0622296271832784e-14,0.010530472267419051,0.00674193062586707,7.006492321624085e-46,0.0,0.17145740240812302,0.07315072715282436,0.08624266516417262,0.01086441827937956,1.1470269237179316e-05
1700497118520-1-6-4-16-2,validation,1700497118520,1,6,4,16,2,Fear,0.017281337454914975,6.55147506069872e-14,0.1581952191889286,5.123803566679992e-06,0.09022951573133467,0.03695292832220162,0.024679101631045294,0.13797683268785474,0.44299189001321787,0.02097488539293401,0.03965561799705021,0.01469372445717451,0.14622413367033,0.04261877387794714,5.04785706567646e-08,0.25636858493089676,1.1507375371699887e-06,4.8451635059620944e-08,7.460652318513899e-06,0.16348164081573485,0.14629703955724832,0.009454250331737024,0.0099387811496853,3.3868108712198386e-06,4.000160151917956e-06,7.006492321624085e-46,0.0,0.3898011162877083,0.0,0.00945416796569131,0.010864098276942931,6.403387872445739e-23
1700497120522-1-6-4-17-5,validation,1700497120522,1,6,4,17,5,Sadness,0.503099063038826,0.015460325824096751,0.9469294309616088,0.13869328871369357,0.4734189718961716,0.6818892866373062,0.01468049967661494,0.5639087110757828,0.17360399067401885,0.0063760291552170875,0.0003280754259321103,0.8951553523540496,3.993396799763071e-14,0.6246338814496994,0.04686166606843469,0.15989675521850577,0.010387115040793989,0.001037913467735059,0.021557086985558263,0.01015878254547711,0.060648557660169876,0.17104292213916816,0.0009436650259885116,0.010862105200067099,0.0070357736200094105,7.006492321624085e-46,0.20526073873043055,0.4141564592719078,0.0,0.22039959356188776,0.01079903030768029,6.943318871850184e-32
1700497124116-1-6-4-19-6,validation,1700497124116,1,6,4,19,6,Surprise,0.03936944846063848,0.02534851180389518,0.009271681576501507,0.11798264533281325,0.006219929584767629,0.011074207071214877,0.0228156484663486,0.0052824441518168645,0.3599660098552704,0.021217238903045617,0.052303815819323,1.1897911927186841e-30,0.02527328822761766,0.0643930733203888,0.005429728515446168,0.040422759950160925,2.3778102786458316e-17,6.89267164684781e-17,8.963536357064213e-21,0.7714501202106476,0.007078916727914449,0.0011749795288778472,0.03802970945835112,0.005431644199416038,7.438748924120657e-17,7.006492321624085e-46,0.0,0.36884199678897855,0.0,0.001174979272764142,0.0014373598620294613,1.401298464324817e-45
1700497125118-1-6-4-20-5,validation,1700497125118,1,6,4,20,5,Sadness,0.2093464158475399,0.00262774922884995,0.8233135104179382,0.030227357801049917,0.08577569946646685,0.0944811478257179,0.0091319242492318,0.24978406280279153,0.02372943144291634,4.85590262542246e-05,8.392629752052017e-06,0.8875543504953385,2.7641797714750282e-05,0.557213830947876,0.01901177107356482,0.16678083017468445,0.008032294875010833,0.0054324198514223,2.9145994561394147e-26,0.008712489716708642,0.03770174225792284,0.029170537181198566,0.01041600080206984,0.010204738378524716,0.00870121321640903,7.006492321624085e-46,0.16007327139377592,0.18694935217499728,0.0,0.04650496598333115,0.005935085611417831,1.401298464324817e-45
1700497127301-1-6-4-21-6,validation,1700497127301,1,6,4,21,6,Surprise,0.061680942960083446,0.015237534348852867,0.09783112592995163,0.03341494589435638,0.011826853966340397,7.61217361588963e-08,0.023821744509041273,0.008134672115556818,0.2979121625423431,0.008509029680862971,0.02023499971255653,1.6456297423064363e-17,0.023165613412857,0.05032192394137404,5.467286325711033e-06,0.01055542528629302,1.377992668949448e-06,1.13501037048991e-06,1.7287934648273682e-35,0.6296375632286072,0.01504197645836027,4.450000439251236e-08,0.07479497119784353,0.0034636577043101785,3.993898644694133e-06,7.006492321624085e-46,0.1703514829277992,0.0,0.0,4.452831611732884e-08,6.050957665593167e-07,1.401298464324817e-45
1700497129100-1-6-4-22-0,validation,1700497129100,1,6,4,22,0,Anger,0.2566074416041374,0.0004543895629466851,0.8483263075351715,0.15020380355417728,0.125071744993329,0.24048261344432825,0.01993574574589723,0.15023667886853215,0.1065792582929134,0.028100754041224654,3.64195304882742e-06,0.3727087140083313,1.0598263634165057e-05,0.5606421530246735,0.0970128960907459,0.032979480922222075,0.00543271023780103,0.0030668840045109153,0.010864177020266576,1.1703711666477575e-09,0.10495350258424875,0.04245576290413733,3.2234595792601826e-08,0.010864507639780615,0.01086545074358578,7.006492321624085e-46,0.21892062723636624,0.0,0.06164880450814961,0.07083686329424381,0.01083994656801219,1.401298464324817e-45
1700497130577-1-6-4-23-2,validation,1700497130577,1,6,4,23,2,Fear,0.03173669250681988,0.0075210929382592325,0.09626167155802245,0.14094127486459904,0.05783533491194246,3.5616682346473226e-11,0.01346409013494848,0.3409328117966652,0.5659775644540788,0.05643178224563597,0.06891611851751803,0.08217578753829,0.4041294261813164,0.052395321486983414,8.138200696672376e-10,0.501091453433037,3.591987876916394e-07,6.978474118568559e-07,6.20325806721667e-07,0.07154181376099582,0.06649538585916157,8.980384436085848e-10,0.021359870769083415,6.160608563732243e-07,7.166190727048165e-07,7.006492321624085e-46,0.2270929105579853,0.3588750034570694,0.0,5.424619997640438e-09,0.0017115027643739911,1.401298464324817e-45
1700497131969-1-6-4-24-3,validation,1700497131969,1,6,4,24,3,Happiness,0.041895147971808835,0.01500706974184134,0.008235006593167777,0.0007050425469330262,0.47215142399072646,0.057881132140755624,0.03402733616530891,0.007330153940711086,0.2663726918399334,0.9909705936908723,0.36155352443456645,2.5443499509947306e-06,1.6435295520367292e-10,0.05681393481791015,0.010864981682971035,0.046012312173843314,2.9603106516004596e-15,5.979797608346593e-15,0.005410312488677246,0.01086658611893652,0.17869282625615596,1.5712201436854938e-18,7.030538154140236e-06,0.0054316516034326485,5.905529230135744e-15,7.006492321624085e-46,0.1840357609093189,0.2512974679470062,0.0,4.0935874308462956e-17,0.010865487344562991,1.401298464324817e-45
1700497137301-1-6-4-27-6,validation,1700497137301,1,6,4,27,6,Surprise,0.03791367895901197,0.0037296602386049354,0.04503547269850964,2.788715453189845e-07,0.2920605435967445,0.0736134640872478,0.02645152807235713,0.13271236866712563,0.36660011559724803,0.3383193999528885,0.05801615100353952,0.0009501932848913699,0.015293007250875195,0.06903072646819049,3.3368019103363855e-08,0.0379531251266598,2.9091847345206527e-39,5.8765364574514276e-39,4.9645987300183004e-23,0.6302017033100128,0.13430201485753054,0.010250062018167224,0.07605948373675346,0.005424603959888124,6.460335738589512e-14,7.006492321624085e-46,0.0,0.4263118043541908,0.0,0.011972278903704066,0.01086144018918271,0.00800369763746851
1700567688235-2-8-1-0-0,test,1700567688235,2,8,1,0,0,Anger,0.021883542183786603,0.059105827845632994,0.2470069199800491,0.18313556164503095,0.11990597210824483,0.4188263028860092,0.047498266771435704,0.7069106280803681,0.7196482121944427,0.04039233922958367,0.3329236596822739,0.20030849501490589,0.07528338208794591,0.1170262721658218,4.926935000441947e-28,0.145404103398323,3.6001797247538143e-29,1.401298464324817e-45,1.401298464324817e-45,0.4104660391807556,0.15041435509920117,0.12509936019778248,0.010864987131208101,4.847024011904393e-28,2.6103183695919447e-22,1.401298464324817e-45,0.0,0.3801689505577087,0.07995515502989288,0.1131280645728111,0.04521781355142589,0.03797862529754631
1700567691497-2-8-1-1-5,test,1700567691497,2,8,1,1,5,Sadness,0.03785151122137902,0.08258828446269036,0.9627141386270524,0.055770366452634494,0.9976361691951752,0.3100243985652924,0.0556611757725477,0.956999734044075,0.282367579638958,3.4201743813380026e-13,5.081351291643526e-18,0.20194350108504294,0.0023394399089743177,0.9329297930002212,0.7535542339086532,0.06753400005400173,1.886498057597286e-43,1.401298464324817e-45,0.5517262846231461,0.0533767100423574,0.11816027530003334,0.8287717789411545,1.4873698301644265e-12,0.01088347299955783,0.003076556208543462,1.401298464324817e-45,0.20108934715390198,0.08366750534623857,0.037446323782205554,0.035457888338714834,0.01085644569247953,0.010654449183493779
1700567693686-2-8-1-2-3,test,1700567693686,2,8,1,2,3,Happiness,0.028776628989726254,0.03098188284784553,0.00012710517112275005,7.676488242230034e-17,0.1867135815322399,0.05869099684059617,0.0737790562212467,1.0357651510544754e-26,0.2940828770399094,0.3980999544262886,0.4552496641874313,1.8696712083794505e-16,0.060359109938144626,0.03259642049670219,1.3505102006010372e-25,0.08233474940061565,1.401298464324817e-45,1.401298464324817e-45,2.3699230130598414e-23,0.2076960057020187,0.2218698719516396,4.675806075661054e-10,0.010265447292476871,4.942830811316414e-10,4.0428547315452e-11,1.401298464324817e-45,0.023591280542314033,0.030452619120478627,0.0,4.749761605728211e-10,0.01084403414279215,0.0107879091054201
1700567695958-2-8-1-3-0,test,1700567695958,2,8,1,3,0,Anger,0.007391562091652265,0.04266589861363171,0.2601527631282806,0.3548586249351501,0.13381133675575252,0.3668039977550507,0.05606721751391887,0.7317742645740508,0.6873685091733932,0.012145945569500317,0.2459326192736625,0.19143943414092063,0.06321749538183206,0.09319328272249545,5.967948102862914e-36,0.059902785718440946,1.401298464324817e-45,1.401298464324817e-45,1.0614720370492245e-33,0.3548486948013305,0.10977033041417597,0.11708492264151571,0.010209544654935591,3.072103300639031e-08,1.8803830970228252e-21,1.401298464324817e-45,0.01440958324819801,0.03713067620992659,0.07533084675669666,0.07256244830787181,0.05021695457398889,0.05427568927407257
1700567698824-2-8-1-4-0,test,1700567698824,2,8,1,4,0,Anger,0.038328955136239504,0.0880191121250391,0.21999470815062516,0.5970839023590088,0.11848301477730272,0.4754936024546623,0.07093297392129892,0.6809546142816543,0.7468768686056138,0.0684389308094978,0.41881404966115954,0.22963210865855216,0.1633444271981716,0.14678699104115364,0.0045981601695529555,0.3792966410517692,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.5443752646446228,0.21410776749253269,0.11544800736010072,0.0322502316907048,1.0109770371968814e-07,1.6100281550466757e-34,1.401298464324817e-45,0.018449452146887754,0.05364541569724677,0.26862250566482543,2.0875008903395446e-15,0.03538797460496424,0.02680889740586275
1700567702985-2-8-1-6-3,test,1700567702985,2,8,1,6,3,Happiness,0.015676039643585632,0.016293818410485904,0.009999678097665311,0.033417797647416494,0.1613003112375736,0.04864871054887764,0.09053662419319147,8.157193143077666e-20,0.3069391459226608,0.30018523037433625,0.37281905859708786,4.559958100003314e-08,5.6518511555752874e-27,0.027163393609225726,1.1895247534364086e-19,0.08983452245593068,1.401298464324817e-45,1.401298464324817e-45,2.6811437247930026e-18,0.14724689871072766,0.3189428091980516,0.004359745994770483,2.9611401228415628e-18,1.4758678016268894e-28,1.401298464324817e-45,1.401298464324817e-45,0.023711713030934323,0.04289954900741575,0.04422106780111785,0.018897785805165906,0.02715874146670097,0.01086548194289201
1700567706828-2-8-1-7-5,test,1700567706828,2,8,1,7,5,Sadness,0.02989128539338707,0.0020900791418170897,0.9301196336746216,3.215807786727256e-08,0.8363518238067627,0.2974020212888717,0.0380907241255044,0.6579098105430603,0.08253431320190426,3.387172998799314e-18,1.739865371285142e-17,0.16911481544375417,1.8680709827914148e-42,0.6922966271638871,0.5554013580083847,0.032124171499162885,4.148665368575169e-07,1.401298464324817e-45,0.4144590362906456,0.01537553090602155,0.08663159408606584,0.9561467975378037,9.788628353387191e-34,0.005369273247197235,1.401298464324817e-45,1.401298464324817e-45,0.023374909535050382,0.16456315852701686,0.08279195092618466,0.0,0.017806133069097913,3.661144339084378e-11
1700567708570-2-8-1-8-3,test,1700567708570,2,8,1,8,3,Happiness,0.028592478670179805,0.022026207391172618,0.01750360298901791,2.1007059217481654e-06,0.27479835897684096,0.11357418168336147,0.07985795959830279,4.9919369413470067e-23,0.36478106975555424,0.44552054107189176,0.47384518533945086,4.223475997373278e-12,0.11708458513021466,0.03757268376648424,1.2578215275667674e-21,0.0904849700629711,3.639535784091842e-15,1.401298464324817e-45,9.618389729823668e-20,0.2583685010671616,0.22218910502269865,0.036331400594281194,0.00804914319887748,0.0042824938554377485,1.401298464324817e-45,1.401298464324817e-45,0.0,0.39664063453674314,0.0,0.017937898135278362,0.0108656228519976,0.010821156576275819
1700567787758-2-8-2-1-1,test,1700567787758,2,8,2,1,1,Disgust,0.11950733773410316,0.09468935169279574,0.7214431881904603,0.12994281537830826,0.5499650835990906,0.6634726971387863,0.04971610568463797,0.9161543637514113,0.7185218006372451,0.11133852973580358,0.2083185166120529,0.5011142387986183,0.6108913600444794,0.26528264358639714,0.22801206931471824,0.8297956854104995,0.00034451379991178965,1.401298464324817e-45,0.16382745057344436,0.09480619579553602,0.20892125619575375,0.8801222920417785,0.001730277563910841,0.004276342899538528,7.44578260158946e-11,1.401298464324817e-45,0.0,0.44130316376686096,0.0,0.182592299580574,0.02716333176940674,0.0271635236218571
1700567790485-2-8-2-2-6,test,1700567790485,2,8,2,2,6,Surprise,0.805955708026886,0.8572072058916091,6.2527122146605065e-09,0.7779862672090531,0.22662611082196232,0.0707025077193975,0.3598131239414215,0.00511161186732348,0.2815929621458053,0.3955617159605026,0.5008917272090911,0.040025541745126195,0.061201955005526505,0.17451350614428518,0.1866456255316734,0.09302562251687047,0.01621823920775113,0.044326860457658705,0.04469435214996334,0.564182561635971,0.2333783618174493,9.838481904366532e-17,0.0106406455859541,0.04511696659028526,2.5836899058859973e-23,1.401298464324817e-45,0.23201934248208994,0.0,0.0,1.0262615760787474e-16,0.0108656426891684,0.008882346656173462
1700567792669-2-8-2-3-2,test,1700567792669,2,8,2,3,2,Fear,0.7139579325914382,0.7535425662994385,2.6631274141090746e-14,0.8736821085214614,0.005325132003053981,0.00864423159509893,0.06091237328946586,6.146767965731218e-08,0.009730092948302594,0.0005717789521440855,0.001375355519121482,0.09256586804985997,5.9193684871062545e-05,0.009057885827496585,0.008526471722871035,0.005901896767318185,5.655789394321602e-09,1.1446239489565364e-08,1.2287576645064751e-08,0.18879101872444148,0.07197633325122293,1.2855765894630676e-26,4.286641378712377e-05,0.004621510420708839,3.433251436362782e-33,1.51370452616817e-08,0.03218624107539652,0.41187445372343057,0.0,1.3405810274615514e-26,0.0108656426891684,0.001198883331380731
1700567795123-2-8-2-4-1,test,1700567795123,2,8,2,4,1,Disgust,0.06595616023987524,0.1169481266289949,0.45409981310367586,0.5048243463039398,0.25513895675539966,0.5046469748020171,0.053319779783487294,0.9999996781349183,0.8715172797441483,0.06771635673940177,0.2092617943882942,0.5174865841865539,0.5680713355541229,0.17814456224441527,9.55221586274036e-09,0.7959424167871475,2.968063507261656e-20,5.906154173848886e-20,6.16498857602637e-20,0.11796954795718186,0.18868016228079793,0.031037200428545478,0.01086144018918271,0.0083760276669636,2.03888926559261e-44,8.615811050232314e-20,0.02672078385949132,0.038958821445703486,0.0,0.14925875663757318,0.0522654205560684,0.033981104940175984
1700567799982-2-8-2-6-2,test,1700567799982,2,8,2,6,2,Fear,0.8313047647476196,0.8661025285720825,1.5284587633779273e-06,0.8356672257184983,2.1588934799896146e-07,0.006886684649725788,0.13916895538568494,9.10000266766972e-25,0.0014967521676908012,2.7975242987787767e-05,8.215565088676163e-07,0.09806682504713532,1.1145384417997696e-31,0.01055325064808122,0.01954630818217988,0.0043888450213189385,1.943215612940833e-42,0.001911577384453255,1.112766656596875e-09,0.4472359865903854,0.028755293320864395,1.214504760336149e-17,0.01083382200449701,0.0073489053989760095,1.401298464324817e-45,5.637774046594823e-42,0.0,0.11719678714871404,0.0011703737545758616,4.2131566897301486e-18,0.010863809753209299,1.789734138668565e-10
1700567803057-2-8-2-7-4,test,1700567803057,2,8,2,7,4,Neutral,0.03462650869041678,0.06943597868084905,5.568553115153919e-05,0.23023871034383775,1.67698601671873e-06,3.1851081416789405e-08,0.05294606238603591,1.3079493738077382e-10,0.0022019139723852012,1.9486262109892645e-19,7.79983704291274e-09,0.0048605223823760275,1.401298464324817e-45,2.5078774289460248e-11,4.6495895605902524e-10,1.1463175894621941e-11,1.401298464324817e-45,1.711704264439896e-10,3.013430401044294e-10,0.15643749982118604,0.0324308615872262,4.451760728971426e-15,1.4437553641499799e-08,0.002004926070998964,1.401298464324817e-45,1.401298464324817e-45,0.02720959037542342,0.02618711851537226,0.1413395881652832,0.0,0.009630711749196021,1.3125088843096417e-24
1700567804174-2-8-2-8-6,test,1700567804174,2,8,2,8,6,Surprise,0.8363057494163513,0.9026940494775773,0.00037025400701251924,0.8235786557197571,0.0024892642395570614,0.006837828498072437,0.3565690040588379,7.704503095954304e-17,0.0025138862896710605,1.1479259715309228e-25,4.589305823388358e-15,0.09990846477448936,1.401298464324817e-45,0.08141272310167545,0.4463708534836769,0.003135280613787443,0.11176303932443257,0.14965083077549934,0.003553203033516136,0.6030486643314361,0.06505892574787134,4.08481436176001e-11,0.02812444772571325,0.27090427875518797,0.027142522018402757,0.08025159686803815,0.03825424462556839,0.02102285530418155,0.0,8.687143868840744e-11,0.0108638519421219,0.06358249634504312
1700567807289-2-8-2-9-6,test,1700567807289,2,8,2,9,6,Surprise,0.8164820849895478,0.8717315971851349,7.371511019348069e-05,0.6932836800813675,0.0013084770879171338,0.008065301960284856,0.28715118765830994,9.360099726648563e-30,0.0034842878902800727,0.0006090017936160923,5.575483074012697e-28,0.07486070152372121,1.401298464324817e-45,0.04571337588131423,0.30616150647401813,9.111373027587138e-12,0.07602068542037155,0.07522747926414013,4.614009466163973e-10,0.5268037736415864,0.047899994812905765,1.8985849177532998e-11,0.010792536940425587,0.1812249585986137,0.009139884402975432,0.02943762009963388,0.0,0.13244330473244184,0.0,2.2564391696268413e-11,0.0108656426891684,0.06530308872461314
1700567809324-2-8-2-10-2,test,1700567809324,2,8,2,10,2,Fear,0.22541490122675914,0.29441021978855153,2.147188871163949e-10,0.597723698616028,0.0002952110804990599,0.00864767911843954,0.03878621309995643,2.385646484981409e-06,0.0006268682028235174,6.641924543236758e-13,7.408724297849306e-38,0.006142968824133243,1.401298464324817e-45,0.0002958388173182083,1.9654805143432024e-07,1.210690211106819e-21,3.7214959812544693e-07,6.891576536868788e-11,8.951524932854234e-06,0.1406917929649353,0.030787567538348562,7.142126158714367e-22,1.2681170665018736e-05,3.892176744746407e-06,1.2941050933079634e-07,5.71176310415478e-10,0.0,0.26892526671290395,0.0,8.294837733762663e-22,0.003983505000360263,4.380430418393647e-09
1700567812479-2-8-2-11-4,test,1700567812479,2,8,2,11,4,Neutral,0.004795419899164631,0.002255512144074596,0.0029671797994524117,6.818833929304099e-14,0.0008653764422887908,1.0971103658885542e-07,0.04766039624810212,9.592905975361521e-20,0.008080085483379604,7.621763246576374e-12,1.781091160652339e-14,0.0016563925924543432,6.340061722148738e-12,0.0014393556979484475,0.0077351119834929,6.641439386292911e-10,0.005753427674062516,1.2506750674945913e-24,3.1302997213313933e-19,0.13797389715909955,0.04188680401483099,0.03335586283355953,1.2467765708734646e-10,0.0029604991665109653,0.0012428716290742,1.6042264324521826e-23,0.0005509067326784178,0.09100428596138947,0.0,0.011276885083304518,0.01082494370639318,0.0060392073355615
1700567902030-2-8-3-0-4,test,1700567902030,2,8,3,0,4,Neutral,1.929987369920416e-09,9.142968623935735e-22,3.8450083957286564e-05,0.0502385292202234,1.5244370580091991e-06,3.216401872947474e-05,0.03989277891814704,1.401298464324817e-45,0.012322743912227414,9.86665525459785e-07,4.205246657562614e-08,9.524015283091111e-08,1.401298464324817e-45,0.003747037705034015,0.003672148826044468,9.295960019528599e-08,0.007049880436877152,1.401298464324817e-45,1.401298464324817e-45,0.09599677324295042,0.021943008721733975,6.0168743884533344e-09,1.4910614641445339e-21,0.002934621158999523,0.003926106123253675,1.401298464324817e-45,0.13434362597763538,0.19447279125452038,0.1148343309760093,6.158820710366889e-09,0.0106862839311361,4.2868721550348747e-07
1700567903352-2-8-3-1-1,test,1700567903352,2,8,3,1,1,Disgust,0.05504255369305605,0.03472398845478886,0.3332795947790146,0.3959753677248955,0.15596131235361094,0.5526130050420761,0.04735303036868569,0.487762576341629,0.4062277749180794,0.036030749976634954,0.15873417183756822,0.3199824169278145,0.4007450670003891,0.09816672187298535,0.00013439984468275012,0.4023174539208412,0.0025135529505973544,1.401298464324817e-45,1.401298464324817e-45,0.136376541852951,0.13927818592637772,0.05007441621273752,1.8717957400007957e-29,0.003023407957518393,0.0013551339390687207,1.401298464324817e-45,0.31258213073015206,0.0,0.0,0.0646797087974846,0.0253730442374944,0.0108651723712682
1700567906760-2-8-3-2-0,test,1700567906760,2,8,3,2,0,Anger,0.04916139114648099,0.09014436751604077,0.31219456195831297,0.3392626479268074,0.20746010169386858,0.44609948098659513,0.06521243229508394,0.895720186829567,0.8495023399591446,0.10013968050479888,0.37884294241666794,0.28177363425493235,0.5112491756677627,0.15218618940562012,0.0016502341721206218,0.6881400704383851,6.0881879722952845e-18,1.401298464324817e-45,1.401298464324817e-45,0.39035673141479493,0.24005133602768186,0.09678881540894504,0.047545645013451515,0.005054352624574642,2.2390636349076167e-17,1.401298464324817e-45,0.18690264001488682,0.013252495601773443,0.2790730059146882,0.0,0.04639753103256224,0.03358702212572096
1700567907954-2-8-3-3-6,test,1700567907954,2,8,3,3,6,Surprise,0.8301787763834,0.9040222555398942,8.393024727410753e-05,0.8232228457927704,0.008639283943921286,0.01330217388458545,0.3576639413833618,3.4267259770500944e-15,0.012296040263026876,0.00015160282564460529,0.011254078568890637,0.10609304979443546,3.3966467312407567e-11,0.049044839851558185,0.5246249258518219,0.0011446474127296577,0.13663790621794755,0.1797255933284759,1.401298464324817e-45,0.6138472139835358,0.09676396120339631,2.606235014468443e-08,0.037555865570902756,0.28126562908291813,0.03177749887108797,0.0988525666296482,0.030379897914826853,0.03699343800544734,0.03195338528603314,1.3628804647336522e-10,0.01087797656655302,0.08075338974595064
1700567911689-2-8-3-5-2,test,1700567911689,2,8,3,5,2,Fear,0.749440336227417,0.7865907579660416,4.488485586762182e-07,0.8499165862798691,0.0002914107153628351,0.003225702382030662,0.09133268669247627,2.592932582512997e-14,0.027652503550052596,2.9003397139604294e-05,0.015570759307593097,0.022994587756693302,1.0103851644238673e-08,0.008457311079837337,0.010766448406502559,0.010866081900894631,1.1100411484714313e-14,1.302013057054399e-20,8.814647518568934e-15,0.25887784957885746,0.07906475223135201,2.506559701145234e-14,0.01051780218258494,0.005428327759727805,2.5053958904964968e-12,3.0768100870206533e-18,0.0,0.13728546984493728,0.0,2.7141031210715128e-14,0.008463888335972992,0.00010584116753300006
1700567914515-2-8-3-6-5,test,1700567914515,2,8,3,6,5,Sadness,0.05033650789409869,0.0326141378842294,0.9594393014907836,0.007368116383440737,0.9212639689445494,0.29459506273269653,0.03808950074017039,0.7085984140634537,0.09837738685309885,1.6448826157811865e-20,1.582877418078469e-17,0.2747971057891846,8.766569991762098e-22,0.9429038643836976,0.6813488095998764,0.04522644225507973,0.013899825979024148,4.518205171522205e-33,0.48301359117031095,0.013183051999658302,0.059074764116667164,0.9970460265874863,4.3175431285735775e-10,0.027884862199425643,0.021888064546510554,1.0677377146739348e-30,0.005840305751189563,0.13478271290659896,0.08367061056196684,4.076371775205701e-05,0.01086518485099075,2.9976093993552007e-17
1700567916813-2-8-3-7-5,test,1700567916813,2,8,3,7,5,Sadness,0.0417622990906238,1.4715277180865629e-05,0.8713838070631027,4.879734922269576e-06,0.8252471894025802,0.3250240623950958,0.04186107255518432,0.6178525716066361,0.23044878914952274,0.0008651323150843106,0.006496689654886711,0.016830442193895522,2.8741146914239975e-32,0.5601859658956527,0.4948626413941384,0.048377208970487084,2.4654827658621163e-10,1.4825737752556574e-43,0.38317638188600533,0.0238862799480557,0.2278576560784131,0.9952526986598969,1.4136471432091503e-20,9.558679715804269e-11,2.248646939400149e-06,3.5005626742528625e-41,0.06809796513989566,0.03424882330000399,0.07567782588303086,0.0016896557557629101,0.01086469795554875,0.01083382200449701
1700567918385-2-8-3-8-0,test,1700567918385,2,8,3,8,0,Anger,0.04100254103541372,0.11194527409970756,0.2817708224058151,0.6332437753677369,0.23171870633959762,0.4446201577782631,0.08258312717080112,0.8650355041027069,0.7710372328758239,0.08370283171534534,0.36405411213636396,0.1784429803490638,0.3136038795113565,0.14045014893636107,0.005110012029763265,0.460959978401661,1.777237751183854e-17,1.401298464324817e-45,2.0214223985876976e-17,0.4344880074262619,0.22647487483918666,0.12960806265473362,0.008003615029156171,0.0029494248563423533,1.5967157625757622e-13,1.401298464324817e-45,0.09534920752048488,0.10390536971390243,0.13475676178932183,0.044233141373843,0.044288301840424454,0.031066358834505054
