reenactment_id,split,sequence_timestamp,set_id,participant_id,level_id,emoji_id,true_label_id,true_label,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR
1700486081556-1-2-2-4-1,validation,1700486081556,1,2,2,4,1,Disgust,0.4494417577981949,0.41609013080596924,0.037340821698307956,0.028494654968380904,0.29550521373748784,0.258566477894783,1.7206463098773393e-08,1.734468746406038e-08,0.7605933964252471,0.7705781996250153,0.00856498228386039,0.005529863806441361,0.6383841395378115,0.7859046995639803,0.3302386671304703,0.37768037617206573,0.107225701212883,0.1981806010007858,0.01612624339759346,0.0,0.0,0.0,0.05357363708317273,0.04993996396660802,0.03510496094822882,0.09271653294563287,0.07330293655395506,0.013108513318002142,0.410480797290802,0.4381682217121124,0.7737710535526275,0.7642794072628021,0.01086518662050359,5.57451671628906e-12,1.401298464324817e-45,0.03692951761186116,1.807876196112786e-36,0.03756776973605153,0.01086366903036826,0.0038747512036933812,0.07828944697976113,0.07735696509480476,0.07539760619401928,0.07552363872528074,0.21422004997730268,0.10490582287311546,0.22607688158750547,0.09350204393267629,0.02714348491281268,0.005153457820415431,0.042733833566308,0.13201511353254317,0.11993859633803367,0.02689168639481067,0.006103791436180413,0.9999999463558197,0.9999998927116394,0.0134975501336157,0.01750716753303998,0.0024013675283640215,9.408965390801187e-15,0.6542199194431305,0.6662040531635285
1700486083662-1-2-2-5-1,validation,1700486083662,1,2,2,5,1,Disgust,0.2854808300733566,0.2708471924066544,0.006152963312342693,0.0017302164458669613,0.2986784875392914,0.2578624784946441,4.5997194036046e-18,4.6367160077587375e-18,0.40507366061210637,0.443881693482399,0.026815414428710882,0.03529261909425257,0.012264686822891176,0.14279731214046476,0.264481508731842,0.3498691529035568,0.031129441410303042,0.11978546008467673,0.12892125397920606,0.04218773096799847,0.0,0.0,0.0020457133883609803,8.898161904653207e-05,0.0495356973260641,0.015430760756134903,0.014447463396936634,0.01022373680025338,0.3412573993206024,0.30280897915363314,0.3564086735248566,0.3446437448263169,0.013898980431258602,0.0104908164590597,1.401298464324817e-45,0.0102196020074188,1.401298464324817e-45,2.6153162691056065e-10,0.0096207242459058,0.0096218660473823,0.1683795601129531,0.17130831480026246,0.075961185246706,0.0927402503788471,0.3138386905193329,0.14486496746540062,0.3138126730918884,0.1301560923457146,0.01021954175084822,0.0101945009082555,0.04489736855030054,0.2103080555796623,0.20971070230007166,0.02703601121902459,0.01042679594829677,1.0,1.0,0.02088433336466544,0.025870340131223125,0.005594796082004872,2.4758258304259436e-24,0.7114256024360657,0.7431402683258057
1700486089327-1-2-2-7-4,validation,1700486089327,1,2,2,7,4,Neutral,1.5865705194073604e-07,7.650806884866105e-15,4.459839726215971e-27,5.051699029281161e-27,0.006123896641656681,4.74055933781252e-31,6.852349490548359e-44,6.852349490548359e-44,8.18871142768685e-13,2.726174836006555e-13,7.178140243660484e-12,3.260738142170374e-12,0.0002518468361813203,0.00723927151411774,0.014842837583273618,0.022074339259415928,0.2650254100561142,0.354261901974678,0.13646525889635083,0.05022909156978125,0.0,0.0,0.00832494013011446,0.00838468857109545,0.01075196992605923,1.2131444069793394e-12,1.5890091759757095e-12,2.755238630292296e-14,0.007699584634974557,1.9169821708752574e-13,6.5953145129629594e-15,6.793463090248173e-14,1.0039417300961035e-11,2.6975064449516705e-26,1.401298464324817e-45,9.546205821904194e-28,1.401298464324817e-45,1.6854527078473066e-13,8.354184950090209e-16,8.354184950090209e-16,1.581847966416334e-12,1.127514195290586e-12,5.986845080015879e-13,1.40261551830577e-13,0.02548166941851373,7.367261125896859e-27,0.015502661466598455,7.619911780460969e-27,8.858116137691284e-16,7.740767977072401e-28,0.01352817071601742,3.2907639720830577e-12,1.4914452377105824e-12,2.683731423617435e-24,1.1109889347636016e-23,5.078165504866708e-41,6.88668978614249e-13,0.00835322896018623,0.009832569584250423,1.16571659145243e-14,2.8620011822585887e-19,1.6672906870233992e-12,7.071220692322915e-12
1700486090956-1-2-2-8-6,validation,1700486090956,1,2,2,8,6,Surprise,0.02513228785246602,0.008328426536172601,1.5993319714872148e-34,1.811576866707661e-34,0.0092223798856139,0.0011563189909792907,0.0052875099238008155,0.003357805637642708,0.01064567361027,0.02884010523557662,0.0011563298525288407,0.002571669360622722,0.0046216333284973595,0.024220060557127,0.0931016281247139,0.1152495667338371,0.32823456823825836,0.4149539828300476,0.11188314706087105,0.025723821669816897,0.0,0.0,0.7409894824028016,0.7484081089496614,0.8269979357719421,0.0038005383685231,0.0107841584831476,0.10388785675168034,0.01963786724954837,0.0148274954408407,0.012316480185836523,0.00382316012401127,3.600128744985683e-19,9.673458651516908e-34,1.401298464324817e-45,3.423340224748643e-35,1.401298464324817e-45,6.044150534398478e-21,2.9958718903428565e-23,2.9958718903428565e-23,0.0107334833592176,0.0107334833592176,2.1468524610724963e-20,0.010348442941904,0.023869147524237595,2.641953882145699e-34,0.013746732100844341,2.732555224029697e-34,3.1765867339746553e-23,2.7758957294431074e-35,0.04393728412687777,0.0096219396218657,0.0107334833592176,9.62406294993503e-32,3.984089649626155e-31,1.401298464324817e-45,2.4695795458436033e-20,0.6787655889987947,0.6941438436508179,0.002626499719917725,0.012970822304487182,0.0236074650660157,0.01811761092394586
1700486093754-1-2-2-9-6,validation,1700486093754,1,2,2,9,6,Surprise,1.4141378051135694e-05,3.656522358141957e-06,1.401298464324817e-45,1.401298464324817e-45,0.001716033113188951,1.8997177164692416e-08,0.0017302563646807412,0.004147659847512834,0.008564927522093051,0.055981167778372684,0.12414475828409188,0.1342354997992516,4.255107941344984e-12,0.0,4.509524394527567e-12,2.544164911296584e-13,0.03673761673271652,0.12376260906457896,0.15020450353622436,0.0618990588933229,0.0,0.0,0.7781323850154879,0.7432539403438571,0.7574627459049225,4.9868762765081814e-12,0.01065443307161328,0.19372956752777098,0.011181007977574993,1.0540917361190343e-09,4.965221078734319e-09,4.103950246303614e-09,0.02137969322502611,0.017543456330895366,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.0418818956386682e-33,5.164239839285204e-36,5.164239839285204e-36,0.01050393236801019,0.01050393236801019,0.00552985896356398,0.01083381744101637,0.02936022710055106,1.401298464324817e-45,0.014544460456818332,1.401298464324817e-45,5.4757542007181905e-36,1.401298464324817e-45,0.04455079622566691,0.01074632359668607,0.01241055615246293,0.0033322571078315127,6.852349490548359e-44,1.401298464324817e-45,9.60806484373578e-10,0.7704081535339358,0.7440306007862093,0.5841445267200471,0.465618920326233,0.12021516114473345,0.12167392000555988
1700486096508-1-2-2-10-2,validation,1700486096508,1,2,2,10,2,Fear,2.9913327352915093e-06,4.3304425529407837e-13,1.401298464324817e-45,1.401298464324817e-45,8.759956035645676e-05,7.361399656513621e-10,0.0026150695281102415,0.0016463210340589,0.003332184185273943,0.056484772264957364,0.14650082737207407,0.14656909108161922,0.0,3.267092651970675e-10,7.939408637670354e-25,3.267092651970675e-10,0.0682206846773624,0.15702507197856905,0.11333727613091467,0.024472738429903964,0.0,0.0,0.4204522281885147,0.4214240968227386,0.5096676468849182,9.08652120736282e-25,0.01086542047560206,0.008406569622456981,0.0148483986034989,0.01472633788362143,0.041636882349848706,0.03290918208658692,0.01085191452875725,0.013684218935668442,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.003332239924929953,0.003332239924929953,0.010816110111772949,0.01078714374452828,0.013810686115175441,0.01707082055509089,0.2585041970014572,0.006724243564531181,0.2249362900853157,0.01070163454860441,1.401298464324817e-45,1.401298464324817e-45,0.15936266928911205,3.014652349975226e-09,1.2010777372672988e-09,0.01071609631180756,1.401298464324817e-45,1.401298464324817e-45,1.8261431533606063e-10,0.46819492280483244,0.48993624746799463,0.7355962455272674,0.7624412536621095,0.03164104893803594,0.0316402129828929
1700486098069-1-2-2-11-4,validation,1700486098069,1,2,2,11,4,Neutral,0.00021946945053052006,2.594503392275836e-17,1.401298464324817e-45,1.401298464324817e-45,0.004026661301031652,1.2402646263920169e-17,5.131387069923224e-07,4.548643683932599e-11,4.05332287733984e-09,1.010258010580856e-09,1.3140062822547547e-12,7.991604990612028e-13,1.1491575423860928e-05,0.03299288377165794,0.007261140318587375,0.03916389793157572,0.0,0.07055782675743101,0.11237420216202727,0.024598729051649542,0.0,0.0,0.01603063587099313,0.01842420659959315,0.010865606926381501,1.531152347723782e-32,1.1895006153395123e-07,2.086368566800446e-09,1.5621797899711978e-07,2.8482000118401646e-07,1.4649480473138974e-08,1.3103004459225086e-08,1.2939321862859297e-07,1.0967508146109146e-07,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,4.053523694480535e-09,4.053523694480535e-09,1.520468885019001e-07,1.159153906193922e-09,1.186897620186756e-07,1.0429865255900957e-07,0.05255845189094542,2.2555521042022536e-07,0.03548594713211056,9.543792955923898e-08,1.401298464324817e-45,1.401298464324817e-45,0.01408942360430947,5.0685298143051214e-17,2.017616019465555e-17,7.980480205560529e-08,1.401298464324817e-45,1.401298464324817e-45,3.0766863149516224e-18,0.02241138815879821,0.03345518819987772,1.2273164985051023e-22,8.7227462819875e-22,1.1696257828930364e-08,6.174188840191167e-08
1700486192396-1-2-3-1-1,validation,1700486192396,1,2,3,1,1,Disgust,0.2114473581314087,0.1715257450938224,0.005163543764501771,0.003332253894768653,0.25786502659320826,0.22109615951776504,1.401298464324817e-45,1.401298464324817e-45,0.5957871913909912,0.6558682858943939,0.0106544544920325,0.015375418774783564,0.00100698694586751,0.0750630497932434,0.1257986277341842,0.1959147602319717,0.3154276072978973,0.4017766088247299,0.06626216173171992,0.0,0.0,0.0,0.022771456837654042,0.01947895586490622,0.25202202200889584,0.0331423174589872,0.013810749817639571,0.009254780411720231,0.1836615055799484,0.15778941959142684,0.717765247821808,0.7045657098293305,0.005529840849339941,2.4266245990096175e-38,1.401298464324817e-45,0.010738548170775152,0.006054812390357192,0.008564954251050912,0.01057798480615019,1.401298464324817e-45,0.08972117081284524,0.08796640783548351,0.04698062092065809,0.04748344458639618,0.1814605951309204,0.050266671925783074,0.19287442117929451,0.04963683523237703,0.01081727528944606,0.0017302896128966912,0.0576763711869716,3.089818272285365e-40,4.642612514886803e-40,0.02714793123304841,0.007506922353059,1.0,1.0,0.043403502181172365,0.05538289360702035,1.401298464324817e-45,1.401298464324817e-45,0.6121645033359527,0.6301223397254944
1700486194530-1-2-3-2-0,validation,1700486194530,1,2,3,2,0,Anger,0.29622619450092313,0.25356763899326323,0.056095702946186064,0.03511999584734437,0.30092983543872837,0.2633077293634415,1.401298464324817e-45,1.401298464324817e-45,0.707906574010849,0.7227226674556733,7.725477479958449e-10,1.944612082471765e-10,0.06073831766843802,0.1177887693047523,0.13160802721977244,0.2335307449102401,0.3321757704019547,0.4193641066551208,0.07404256835579867,0.0,0.0,0.0,0.0217090528458356,0.020970207639038504,0.010865596402436421,0.12003956735134125,0.09566378444433213,0.014639955013990335,0.20950155258178704,0.1892649531364441,0.8374567985534668,0.8236059963703155,0.01056309929117557,1.2008982139377629e-06,1.401298464324817e-45,0.02701797001063816,0.005086207948625012,0.02647356372326609,0.0108161263167858,1.401298464324817e-45,0.08652052283287047,0.08824578747153282,0.09914081469178196,0.08143077492713927,0.3528244912624359,0.11544015109539031,0.3674335479736328,0.09988540038466451,0.03578801080584524,0.021027917601168105,0.04521879516541955,0.008560773544013432,0.002610776247456592,0.02714076414704322,0.009679167997091991,1.0,1.0,0.02421187013387674,0.03106499817222355,1.401298464324817e-45,1.401298464324817e-45,0.36688185334205625,0.423741352558136
1700486196174-1-2-3-3-6,validation,1700486196174,1,2,3,3,6,Surprise,0.006408593850210241,3.234057803638281e-05,3.703545248257003e-10,8.48348402637811e-10,0.008513497933745322,8.488267760117115e-13,0.0354887060821056,0.0333619993180036,0.010471847187727621,0.02506630346179008,8.676372139478026e-18,1.9831238907315585e-18,1.0943040251731929e-09,0.009365562349557861,0.004187927558086794,0.01307514337822786,0.061586612462997424,0.14937224388122552,0.028909213095903327,0.0,0.0,0.0,0.6689727902412415,0.6512453556060791,0.9306048154830933,0.01050657331943508,0.013457015994936183,0.17320264428853988,0.01708383429795501,2.4165598515313328e-11,0.01014719018712632,0.0015350550762377512,2.2157828283297944e-07,1.973807639413847e-14,1.401298464324817e-45,0.005160309094935571,5.657098256506291e-09,0.009203030169010121,2.076696864605766e-06,1.401298464324817e-45,0.11113746911287306,0.10985933095216749,1.2176433283883635e-08,0.008616969920694823,0.061084786802530225,5.783627576860801e-10,0.046671758964657764,1.3133397480658016e-09,0.02030874490737914,0.0058971662074327,0.09644557088613505,0.01041857283562417,0.019675090536475162,4.835587191109884e-07,1.2972673061995017e-06,3.612794495751015e-20,0.0015149210812523,0.6501268744468689,0.6334543824195862,0.22230387032032015,0.10483269616961474,0.0004325233778217405,0.0014855064917355222
1700486200867-1-2-3-5-2,validation,1700486200867,1,2,3,5,2,Fear,0.01466750893741841,5.190072943150882e-06,2.7653111987981156e-31,6.349655703735054e-31,0.008765155076980521,0.008043918013572661,0.03034879602491855,0.014277653302997307,0.010865413583815,0.036762372776865886,0.015644709765911095,0.028444311209022955,0.0002087220549583101,0.009819567482918417,0.09319705143570901,0.10684103816747664,0.3368476420640945,0.43022502362728116,0.3420445203781128,0.25488325357437136,0.0,0.0,0.8401601254940033,0.8112012565135956,0.9151629030704498,0.010738549940288,0.0108656045049428,0.14910118877887724,0.019259773194789824,0.007068375311791842,0.013046192564070172,0.00789593704976142,4.639077498122298e-25,2.801804697296359e-25,1.401298464324817e-45,1.0499425107113332e-09,4.279893944485157e-30,0.01036993283778427,1.415821947452062e-27,1.401298464324817e-45,0.016673840954899787,0.016673820652067593,0.0211315881460905,0.0482219494879245,0.0019716155133209417,7.314813425706236e-16,0.00020995094528183017,1.42993887164314e-15,1.3336159447213852e-21,2.305440982139583e-21,0.07492641359567641,0.0520731285214424,0.053659002110362036,1.3322687175687525e-09,2.6830910604402915e-09,7.129308688541562e-12,0.0108100892975926,0.7768890857696533,0.7649233996868133,0.6777021825313568,0.04702806472778318,0.010831406340003,0.0059771467931568
1700486202703-1-2-3-6-5,validation,1700486202703,1,2,3,6,5,Sadness,0.039313747733831374,0.0228111442178487,1.6550119590816108e-39,3.8002065287748286e-39,0.024488176032900773,0.01065434319898479,1.1281774017594954e-12,2.8062165256415045e-05,0.9160322666168212,0.906071549654007,6.912384762358676e-08,4.805956734799116e-08,5.844502011314041e-05,0.07264023199677459,0.08178540244698525,0.14614169150590892,0.14517834186553957,0.23196150809526447,0.2201882347464561,0.1287137851119041,0.0,0.0,0.06452738046646116,0.07518760040402407,0.8363769590854645,0.07937406226992604,0.06695077195763588,0.13019361346960062,0.0024018440395593317,9.581500926003633e-10,0.29986326098442073,0.32614130079746245,2.2875580725667543e-06,2.2875514332554315e-06,1.401298464324817e-45,0.01085646916180847,0.0040273056365549,0.010348310880362921,0.3634913474321365,0.3634920924901962,0.4031282782554627,0.4036540657281876,0.029058627970516622,0.01084433905780307,0.10739375725388525,0.1466030329465866,0.0752072855830192,0.1303250938653946,0.27671537399291996,0.21832630336284634,0.9211040318012239,3.944842160308329e-06,3.2982324455588265e-06,0.003874767688102981,1.1783989611985634e-17,0.0270032081753015,0.037949901074171,0.05216891169548028,0.0979047290980816,4.183700983603181e-20,1.2128782089781972e-09,1.616556701833362e-07,8.842384886520465e-07
1700486203970-1-2-3-7-5,validation,1700486203970,1,2,3,7,5,Sadness,0.03791038431227204,0.014813321549445299,7.267142791533843e-06,0.0009643408702686,0.01086061326786873,0.0009775684447959,1.1090117747484133e-19,2.6537626263145597e-12,0.5202165246009827,0.4962297230958938,4.754205774041729e-15,2.842662688017929e-15,0.0005883425474166,0.15898654609918586,0.146050825715065,0.28753038346767423,0.1857298076152801,0.2764744371175766,0.0,0.0,0.0,0.0,0.0539724640548229,0.06169599592685694,0.48511956334114076,0.030810868367552702,0.02635944932699196,0.01079519288614391,0.01483563026413314,9.416436819612984e-17,0.473928701877594,0.47313154041767114,2.065912680726881e-13,2.065906853140204e-13,1.401298464324817e-45,0.008401292748749201,4.28569961741232e-07,0.007339673861861212,0.1252084590494632,0.12520846426486962,0.12914241105318064,0.1299139976501465,0.03726888597011559,0.04279071129858494,0.11509725749492646,0.0661646671593189,0.09724326729774475,0.058331174775958027,0.061952739208936625,0.04955799318850033,0.4110307097434998,2.2509103684686255e-13,1.9474597986752362e-13,0.00675670579075807,1.15858186769728e-24,0.005992075102403691,0.014411298744380442,0.0445636771619319,0.06275435015559197,7.266193272055369e-28,1.1815617276296898e-16,0.0037070207763463,0.008442983031272852
1700486206530-1-2-3-8-0,validation,1700486206530,1,2,3,8,0,Anger,0.3839456796646118,0.3448717355728149,0.06034742370247839,0.06016247607767576,0.22617729455232616,0.20081278681755066,1.3261570950129435e-30,3.173354108202804e-23,0.747019910812378,0.7203417897224427,5.684763410913523e-26,3.39898491955256e-26,0.9498500227928162,0.9948866367340088,0.04531946592032905,0.11663956791162489,0.15509492158889768,0.24358281940221788,0.0856243073940277,0.0,0.03678071685135359,0.036711404845118534,0.04440940618515011,0.04017442278563975,0.010602649953216301,0.08451147899031637,0.07739099040627476,0.01429842580109829,0.36099876761436467,0.38570056557655347,0.5850105881690979,0.573968768119812,0.008564197923988041,0.006152507523074683,1.401298464324817e-45,0.04125168137252327,0.0005827546738146353,0.04125044979155059,0.012993346061557522,0.012410314753651612,0.0793174222111702,0.0870933167636394,0.08197502940893168,0.07596340030431746,0.09873992279171939,0.026353926770389034,0.09963523596525196,0.011708519142121055,0.010488937143236338,0.007355669513344691,0.041215573251247375,2.7566357907460332e-08,9.064517811907541e-08,0.009712680708616948,1.385432992707156e-35,0.2509927377104763,0.3043909013271336,0.01605816502124066,0.028665448725223534,8.686407176104757e-39,1.4129100858208943e-27,0.06555702351033695,0.08144068568944939
1700486210764-1-2-3-10-0,validation,1700486210764,1,2,3,10,0,Anger,0.2352365523576736,0.17575165033340445,0.021692313440144027,0.013684276770800322,0.22910731136798854,0.19062804728746413,2.2377176202509702e-13,2.2545535723712483e-13,0.6764292120933533,0.6914986491203308,1.9198000827946883e-11,5.618669158408144e-12,0.00411748886108395,0.07216800004243851,0.2148913249373436,0.2667326956987381,0.02781146969646209,0.1142254382371902,0.05546497143805024,0.0,0.0,0.0,0.02640160601586101,0.02687969319522378,0.010271599702537021,0.08804586976766578,0.06032937020063398,0.011075515486299956,0.19118997752666467,0.15055529773235315,0.7606123685836792,0.7443256139755249,0.01049717562273143,0.0017302192747592213,1.401298464324817e-45,0.01086548464372745,1.0532290561929471e-17,0.01086542047560206,0.01027853144332759,7.069976817319916e-08,0.034973590448498675,0.03880208022892468,0.06517473533749574,0.06514967530965797,0.34614296555519103,0.07603310197591773,0.35593886971473687,0.06510851159691809,0.03641902431845657,0.02586437053978442,0.04766924008727065,3.292550445621603e-08,5.0246341132265146e-08,0.02716349996626374,2.0793786177364394e-07,0.9289470255374908,0.9281687438488007,0.03666829839348789,0.04180337898433201,1.401298464324817e-45,1.401298464324817e-45,0.2876918762922287,0.34072971940040586
1700486216892-1-2-3-13-6,validation,1700486216892,1,2,3,13,6,Surprise,0.02026303783059117,0.010857351403683371,1.4066802007851748e-28,1.6104788815675752e-28,0.009557340200990399,0.01015578582882878,0.028761400654911992,0.01146896407008166,0.01086144018918271,0.02677614353597162,5.028725136368254e-25,0.0017302731284870912,0.0010687234258511234,0.04772076644003388,0.04203138984739781,0.058789771422743775,0.0,0.06411465890705585,0.17251412719488143,0.08167583420872682,0.0,0.0,0.8946758151054383,0.907060170173645,0.9023982763290407,0.006113552022725304,0.01086469916626803,0.07433233633637429,0.02059598453342911,0.022450843267142754,0.016316969878971573,0.008708408661186672,1.0466383131240797e-32,7.975398342137866e-33,1.401298464324817e-45,6.712245009860661e-18,1.401298464324817e-45,0.001730271545238781,4.124078723426938e-28,7.772334065832948e-36,0.026966460421681323,0.013923401571810183,7.203821430255215e-23,0.01085908850654953,0.008354767039418131,1.3419609273199776e-24,0.00212827681098131,2.0743649508204946e-24,1.322890012530652e-29,7.433677857623809e-29,0.06319868490099907,0.01063778363168232,0.012376157753169522,2.9387869978097785e-17,4.1002802388798603e-20,1.1278834365822827e-16,0.00896145496517418,0.8450275242328644,0.869404399394989,0.03498443588614458,0.01666042152792215,0.00840444797649972,0.0017302657943218613
1700486217864-1-2-3-14-4,validation,1700486217864,1,2,3,14,4,Neutral,0.003989221388474032,0.0018712007324211105,5.840346336434611e-35,6.686490129030532e-35,0.00018152579286832013,0.00023147863830672016,1.6729531125747608e-06,0.0005252538598142004,8.766607716096906e-05,7.833921845303444e-05,0.0005767542461398503,0.0009061963995918509,8.881784197001379e-17,0.042740060016512815,0.00027701703947961056,0.042884525656700145,0.26965349614620204,0.3570024371147156,0.12102177068591119,0.03425400294363496,0.0,0.0,0.00502016381360586,0.018670630827546098,0.02771946061402551,5.381120972742796e-05,0.00014158904959912013,5.686521617462598e-05,9.884877435979125e-05,2.0058735572092718e-05,3.411012330616361e-05,6.42080493662434e-07,4.34546423279995e-39,3.3112482326315045e-39,1.401298464324817e-45,2.7868321321064055e-24,1.401298464324817e-45,9.950190651579745e-05,1.7122611168399869e-34,3.2266298439543256e-42,9.011312722577624e-05,0.00013992163585497012,2.9909235530751656e-29,3.5605357334134195e-05,0.020179020427167342,5.57162641471958e-31,0.010856468230485871,8.612461264209191e-31,5.492458754610163e-36,3.08636198240295e-35,0.01981146913021797,0.009949246328324085,0.007526558684185081,1.2201443676368931e-23,1.7023805072836853e-26,4.6828179302177165e-23,6.323777370198518e-06,0.015293038357049172,0.02384004630148406,8.3046095824102e-06,2.8265818173167685e-06,0.0004473629029234004,0.0006613784178624906
1700486220495-1-2-3-15-5,validation,1700486220495,1,2,3,15,5,Sadness,0.03975875265896315,0.02489137593656772,5.885453550164236e-45,0.0003800486447289554,0.026212691701948558,0.01086276927962898,1.4260516203959972e-16,4.107470928053222e-14,0.9252374768257141,0.9339723765850068,3.920306496151083e-14,3.473999449113247e-14,3.445893526077322e-09,0.02836619447916741,0.0010714679025132417,0.030955410189926664,0.09850370362401004,0.18567477166652677,0.11661905869841571,0.02594179343432186,0.0,0.0,0.041263849660754144,0.05677416846156115,0.8783612370491027,0.030237390287220445,0.04678044691681856,0.11702149137854576,2.866847172727935e-15,9.512319969860332e-16,0.31268092393875124,0.32582720518112185,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.01826176494359968,0.01007497617974869,0.01086542047560206,0.36936861276626587,0.36936861276626587,0.46886129081249234,0.474250927567482,0.0271638818085193,0.01086469916626803,0.05289080739021299,0.11073412150144574,0.03651443347334857,0.10296494588255883,0.3165447145700455,0.25065700411796565,0.9544193506240845,8.270457479671664e-14,7.075511238106159e-14,1.1426906932275546e-33,1.5943146152058933e-36,0.026293515413999543,0.03802146427333349,0.0320184372365474,0.08095144778490064,5.53583793100999e-16,5.579126006383118e-17,1.4798330932912705e-14,2.5572133047712368e-14
1700486222597-1-2-3-16-2,validation,1700486222597,1,2,3,16,2,Fear,0.004588403645902862,0.0038002630928530698,1.6887450016156486e-07,3.033888276604565e-07,0.005380748910829361,2.3024138135951972e-05,3.8149622449725626e-26,1.0988272712916447e-23,0.01353992428630583,0.03560603149235248,0.009714818932115987,0.03335186801850792,2.7307886966809754e-06,0.0351131800562143,0.032411037757992686,0.060073579102754585,0.1486838027834892,0.23730327486991878,0.04712108373641967,0.0,0.0,0.0,0.853307044506073,0.849312824010849,0.9853364884853363,1.4001982719946735e-07,0.012655020784586642,0.029583399929106233,0.0144477494992315,2.5447230141091096e-25,0.016631103307008687,0.01680220775306221,2.9412114599836078e-06,1.401298464324817e-45,1.401298464324817e-45,1.6056680578913116e-06,5.608630344795533e-05,2.455065964568354e-06,0.006550689786672573,0.006550759403034992,0.022024695202708215,0.021884296834468835,0.009593955986201691,0.03885660469532011,0.0207534816116094,0.003981367172673283,0.008764768857508862,0.004031291604042044,0.006021368829533427,0.005115440813824475,0.08006912097334862,0.0251367721706628,0.03664573356509208,0.00015481353475473012,1.401298464324817e-45,8.896007375192031e-10,0.0105137137696146,0.8912597715854644,0.8777348458766937,0.7591015040874481,0.7169989705085754,0.008545806817710352,0.0006911101598233881
1700486224796-1-2-3-17-3,validation,1700486224796,1,2,3,17,3,Happiness,0.014255217462778,0.01339060794562093,3.869494198414666e-20,0.01086428053677076,0.7330179929733276,0.7419749736785889,2.870545415589733e-07,3.854949909509744e-07,1.0426376029215595e-08,0.20907584428787224,0.5743630290031433,0.5656221747398377,0.007749623665586092,0.03503273613750928,0.08376564010977744,0.0818467333912849,0.12611027210950848,0.2127289801836014,0.10925549194216724,0.01959172748029226,0.0,0.0,0.06624195426702491,0.0921323239803314,0.4052102982997894,2.296660088774162e-08,0.01086427699774498,0.0208984073251485,0.1093733824789524,0.0258504152297973,2.2033098190377144e-08,3.0091081981709085e-08,0.9141651272773743,0.9178762435913086,0.0017302681459113111,0.00585713330656287,0.0017302677850238712,0.0017300727544352214,1.2557508071581188e-11,1.255793099716463e-11,6.749718117760044e-09,1.8867638829078732e-08,0.1009042419493198,0.10316581651568411,0.25974947512149804,0.1805390611290931,0.19493469148874282,0.16177593171596522,6.640279437419853e-11,8.79047980240078e-11,0.028880250453948934,0.4723144501447677,0.4471950799226761,0.0108453481458127,1.401298464324817e-45,8.301146092610568e-20,1.1055845572371943e-08,0.06468868553638452,0.0845056995749473,5.619588929881349e-23,6.381895527476947e-22,0.6309252202510833,0.5781672120094299
1700486226762-1-2-3-18-1,validation,1700486226762,1,2,3,18,1,Disgust,0.28525987267494207,0.2659195125102997,0.00592098291963335,7.089412520144838e-07,0.29180622696876524,0.2773416519165039,3.102367224810835e-16,4.1497749742818836e-16,0.37761209011077884,0.4322000682353974,0.02578400000929829,0.028938047774136014,0.9218899667263033,0.9461315393447876,0.29308098256587983,0.3576242387294769,0.09607208594679827,0.1839583277702331,0.09672406241297722,0.01030138051137322,0.005965336784720505,0.005968789011240085,0.01841964032500974,0.029961230047047063,0.19172213524579995,0.023335501551628078,0.016584098525345262,0.005412301374599271,0.33275181949138644,0.46467413902282717,0.214712193608284,0.20679599344730384,0.02700942661613217,0.021590294688939984,4.763951756103782e-06,0.0106523757800459,0.0017241655732504512,2.3710141050514735e-07,0.03107931185513735,0.02894070632755753,0.12074784711003297,0.11991619467735283,0.009269621968269302,0.01071976190432904,0.23756771236658095,0.14272409826517105,0.2318674296140671,0.13038221895694727,0.010654451977461569,0.003332223580218783,0.1410570576786995,0.004152109543792906,0.006233458919450598,0.0330592334270477,0.024817904271185343,1.0,1.0,0.06832678839564323,0.05701000131666655,0.002403054758906332,5.202835562770565e-31,0.8005600154399872,0.8242066264152527
