pair,subset,feature,mean,sd,q25,median,q75,n
Fear__Surprise,Surprise: correct,EyesClosedR,0.016932194718376595,0.04189924691757874,1.0683440099704367e-22,2.518776170440527e-05,0.009378079456320474,52
Fear__Surprise,Surprise: correct,EyesLookDownL,0.00738912214692625,0.021617629320096095,2.127714035814162e-23,6.816042466281379e-13,0.0019345605164065626,52
Fear__Surprise,Surprise: correct,EyesLookDownR,0.01316778104677131,0.030378752397794844,1.4541528981833389e-24,3.640242886636018e-11,0.005539125579399993,52
Fear__Surprise,Surprise: correct,EyesLookLeftL,0.05892069017470184,0.09020444222951714,0.0,0.00062907836399972,0.10036165403823054,52
Fear__Surprise,Surprise: correct,EyesLookLeftR,0.1037822595771453,0.11838845156063359,0.003987610898911944,0.050942639168351844,0.1818502103288968,52
Fear__Surprise,Surprise: correct,EyesLookRightL,0.08831741940808471,0.1079750062141489,0.0010832269986470492,0.04758533320855345,0.13522577950110035,52
Fear__Surprise,Surprise: correct,EyesLookRightR,0.04659258094386366,0.08183096702756608,0.0,0.00249227727763354,0.0673709576328595,52
Fear__Surprise,Surprise: correct,EyesLookUpL,0.047570245777732896,0.08845425727683628,0.0,0.000438763839580735,0.039920091279782334,52
Fear__Surprise,Surprise: correct,EyesLookUpR,0.04771592230096796,0.0889467171988181,0.0,0.00040657979288690794,0.04005665548417406,52
Fear__Surprise,Surprise: correct,InnerBrowRaiserL,0.3060270400024499,0.22316389885518279,0.1075148835208286,0.28451400433596585,0.4342610918652034,52
Fear__Surprise,Surprise: correct,InnerBrowRaiserR,0.31122807933864194,0.226930355072848,0.11793106190161776,0.28773279782154426,0.41479055181772917,52
Fear__Surprise,Surprise: correct,JawDrop,0.3963972868084584,0.21006560874657146,0.22665437516023224,0.34389711304878195,0.5540182221593057,52
Fear__Surprise,Surprise: correct,JawSidewaysLeft,0.01953679591604042,0.04192971059030955,9.405046330589196e-08,0.0050011313648686065,0.016096018116028617,52
Fear__Surprise,Surprise: correct,JawSidewaysRight,0.030358263037542785,0.06084074604394518,0.003642563933920355,0.010849399305880018,0.02271238347157119,52
Fear__Surprise,Surprise: correct,JawThrust,0.08896996043875091,0.07797708197140642,0.03131732092734614,0.06547488649711677,0.12835160562995332,52
Fear__Surprise,Surprise: correct,LidTightenerL,0.0725386126207941,0.08828951646867632,0.0014978396850933526,0.03399180027966693,0.10978217928592732,52
Fear__Surprise,Surprise: correct,LidTightenerR,0.10391952058368203,0.15304810521095297,0.005701302098762022,0.019391572982927957,0.14521603305805303,52
Fear__Surprise,Surprise: correct,LipCornerDepressorL,0.02067525658224291,0.039914547098214855,0.003931496673607711,0.010408349932792235,0.02078251455289616,52
Fear__Surprise,Surprise: correct,LipCornerDepressorR,0.018014941505856683,0.03955675049590563,0.00028129602891599617,0.00635724417561398,0.012879086920065078,52
Fear__Surprise,Surprise: correct,LipCornerPullerL,0.021283062872835875,0.04785014798992278,0.0001681662821806247,0.004227535037731455,0.01068896012729961,52
Fear__Surprise,Surprise: correct,LipCornerPullerR,0.021427884908856536,0.050011060618318795,1.150681537257426e-08,0.002703905560697094,0.009622430577369495,52
Fear__Surprise,Surprise: correct,LipFunnelerLB,0.008817524470994178,0.021255606519866622,1.401298464324817e-45,3.726816453631757e-33,0.006010563914242059,52
Fear__Surprise,Surprise: correct,LipFunnelerLT,0.03569915543229994,0.05978235363160754,4.04212466183529e-12,0.0005824019076334311,0.04738775116494763,52
Fear__Surprise,Surprise: correct,LipFunnelerRB,0.007875482615405681,0.019073042694827257,1.401298464324817e-45,1.9008949501209396e-12,0.00561756269307805,52
Fear__Surprise,Surprise: correct,LipFunnelerRT,0.03588070735249424,0.05988519091416332,1.535150977053351e-10,0.0024399034531306,0.04937932069476955,52
Fear__Surprise,Surprise: correct,LipPressorL,0.003060540986348732,0.01486307718926325,1.8792288277632795e-35,1.2822593925627153e-13,5.841939886873833e-07,52
Fear__Surprise,Surprise: correct,LipPressorR,0.0031412360459675062,0.014886155969694366,4.566262760770564e-33,4.903098861300242e-18,5.841939886873833e-07,52
Fear__Surprise,Surprise: correct,LipPuckerL,0.0976736704051602,0.1381550364710411,0.0019587752748823875,0.011989509280982665,0.1861840339893523,52
Fear__Surprise,Surprise: correct,LipPuckerR,0.09927152728146237,0.14213355668810093,0.0005518584358479488,0.011259101580685594,0.1892611901449523,52
Fear__Surprise,Surprise: correct,LipStretcherL,0.008402702834761269,0.02548638966581497,2.9214291958770936e-05,0.0020549485526704632,0.00614233197383096,52
Fear__Surprise,Surprise: correct,LipStretcherR,0.01148535457811702,0.026559247528276864,0.002567772807136547,0.004684907458619502,0.010719911949126939,52
Fear__Surprise,Surprise: correct,LipSuckLB,0.037395875513200616,0.045678679389889905,0.005540571540805721,0.019902383257183194,0.051009855352943556,52
Fear__Surprise,Surprise: correct,LipSuckLT,0.017769198944672323,0.0311251687482023,3.2785624890035466e-06,0.00475425625703562,0.025068278070796132,52
Fear__Surprise,Surprise: correct,LipSuckRB,0.02860277360263783,0.036921044825549,0.0033583009320991525,0.012425010520599234,0.038010284946544536,52
Fear__Surprise,Surprise: correct,LipSuckRT,0.014343575808987673,0.02675995230997021,3.856016391422228e-05,0.004006348545444367,0.021427979038874848,52
Fear__Surprise,Surprise: correct,LipTightenerL,0.03220499076979945,0.05047128109551304,3.2185616994983977e-15,9.03602160710785e-05,0.0521643004151144,52
Fear__Surprise,Surprise: correct,LipTightenerR,0.02424198681138257,0.03872962315916167,2.478991541963505e-14,0.0003184547306727761,0.03810510892678337,52
Fear__Surprise,Surprise: correct,LipsToward,0.07971810094615342,0.07881599400032456,0.023914876161143135,0.03962932654346024,0.12407367493337833,52
Fear__Surprise,Surprise: correct,LowerLipDepressorL,0.014476709756445568,0.029588920547905476,0.001018642111703481,0.005719125420121859,0.017825769340076122,52
Fear__Surprise,Surprise: correct,LowerLipDepressorR,0.015452531721019121,0.02961828941013193,0.0015556274794671487,0.007091391909247062,0.020040014630588337,52
Fear__Surprise,Surprise: correct,MouthLeft,0.0017829196710026814,0.0027284298172316683,1.5577725030785208e-11,7.869869682862417e-05,0.00304771482904961,52
Fear__Surprise,Surprise: correct,MouthRight,0.0042996872470928,0.012222744923933876,7.140212693939493e-29,5.964999432396637e-10,0.0007155804538196853,52
Fear__Surprise,Surprise: correct,NoseWrinklerL,0.003068632029652067,0.005860332622812294,1.2472879676628847e-27,2.5200376116527006e-12,0.004047204194890504,52
Fear__Surprise,Surprise: correct,NoseWrinklerR,0.003008889592993775,0.005134118104772254,5.369842221020707e-17,9.218363979617931e-07,0.004413304829132508,52
Fear__Surprise,Surprise: correct,OuterBrowRaiserL,0.3122887534152319,0.22773634261631745,0.12505740586220002,0.2823449810345967,0.4276651240157805,52
Fear__Surprise,Surprise: correct,OuterBrowRaiserR,0.32272752546503963,0.23045534460833092,0.12314824290806424,0.32313048013650136,0.43754869940076824,52
Fear__Surprise,Surprise: correct,UpperLidRaiserL,0.2696889446739539,0.2612090520283741,0.02944002660850892,0.20710943758337458,0.4329619277627753,52
Fear__Surprise,Surprise: correct,UpperLidRaiserR,0.35328953612882513,0.26022774401414833,0.1490300994036867,0.37684598881812204,0.5383277599290522,52
Fear__Surprise,Surprise: correct,UpperLipRaiserL,0.04239173153721377,0.07217670945350507,0.0030173880074755334,0.015100881640683045,0.059885920669770346,52
Fear__Surprise,Surprise: correct,UpperLipRaiserR,0.04298482452457361,0.07226874981580754,0.0017084101661567117,0.013650397535335847,0.05390592047284974,52
Fear__Surprise,Surprise: correct,AU1,0.3086275596705459,0.22467278613013972,0.1092059944563516,0.27369280634142396,0.43056102141659247,52
Fear__Surprise,Surprise: correct,AU2,0.31750813944013573,0.2287409705118731,0.12206967811410621,0.3019149294433494,0.43260691170827437,52
Fear__Surprise,Surprise: correct,AU4,0.03203312761855903,0.04292202926087682,0.00029003911181453205,0.008331232908191506,0.05789231153990117,52
Fear__Surprise,Surprise: correct,AU5,0.3114892404013895,0.24197575395014184,0.11706557361384251,0.28391926582868715,0.5007478762883693,52
Fear__Surprise,Surprise: correct,AU6,0.05669648974203045,0.07085752914124668,0.004637664034444147,0.028201043465090416,0.09570057627309564,52
Fear__Surprise,Surprise: correct,AU7,0.08822906660223806,0.1096175470359693,0.006620790295164499,0.03436418207176663,0.14202433676759935,52
Fear__Surprise,Surprise: correct,AU8,0.07971810094615342,0.07881599400032456,0.023914876161143135,0.03962932654346024,0.12407367493337833,52
Fear__Surprise,Surprise: correct,AU9,0.0030387608113229205,0.0052227606220813134,3.158981668992752e-15,0.0006551654768740124,0.003823974147591233,52
Fear__Surprise,Surprise: correct,AU10,0.042688278030893693,0.07191552515721354,0.004239382612644916,0.015596664568111908,0.05771899015572516,52
Fear__Surprise,Surprise: correct,AU12,0.021355473890846202,0.04890244212473464,0.00013953994588746874,0.003775272585909443,0.010482030935114944,52
Fear__Surprise,Surprise: correct,AU14,0.037808292328379685,0.058485800434820816,0.00015108216431744407,0.010141789597730592,0.05952898374574332,52
Fear__Surprise,Surprise: correct,AU15,0.019345099044049796,0.03964255851624403,0.0031589206867810465,0.00791765345519641,0.015067763537293359,52
Fear__Surprise,Surprise: correct,AU16,0.014964620738732344,0.029571245820071125,0.0012502651832027845,0.006539540881803275,0.01882446210432247,52
Fear__Surprise,Surprise: correct,AU17,0.026934501887265982,0.037635197014654634,0.010677586799641432,0.016177207208013883,0.02717544576695804,52
Fear__Surprise,Surprise: correct,AU18,0.09847259884331129,0.14013279370240705,0.0022045350403156138,0.011559582640761764,0.1877226120671523,52
Fear__Surprise,Surprise: correct,AU20,0.009944028706439144,0.025963387781435213,0.001880939782580934,0.003926989350507938,0.010101458120768271,52
Fear__Surprise,Surprise: correct,AU22,0.02206821746779851,0.0368794806337382,2.378571333618627e-10,0.0007597652651261063,0.02831276164355815,52
Fear__Surprise,Surprise: correct,AU23,0.028223488790591007,0.04452840872606936,2.4330204188784064e-14,0.00030585612242628446,0.04365204043728862,52
Fear__Surprise,Surprise: correct,AU24,0.0031008885161581193,0.014873863689606767,1.7266589288611665e-30,7.6495483133464e-13,2.4286137943417784e-06,52
Fear__Surprise,Surprise: correct,AU26,0.3963972868084584,0.21006560874657146,0.22665437516023224,0.34389711304878195,0.5540182221593057,52
Fear__Surprise,Surprise: correct,AU28,0.02452785596737461,0.02922982203821621,0.0030940265137913985,0.018046677281998907,0.03024089567727518,52
Fear__Surprise,Surprise: correct,AU43,0.013361630696908395,0.038135824651503336,1.0080728168759795e-16,4.7289984673767634e-05,0.0060942653404128765,52
Fear__Surprise,Surprise → Fear,BrowLowererL,0.050394556795557294,,0.050394556795557294,0.050394556795557294,0.050394556795557294,1
Fear__Surprise,Surprise → Fear,BrowLowererR,0.0016737171443916067,,0.0016737171443916067,0.0016737171443916067,0.0016737171443916067,1
Fear__Surprise,Surprise → Fear,CheekPuffL,0.0024773789330339237,,0.0024773789330339237,0.0024773789330339237,0.0024773789330339237,1
Fear__Surprise,Surprise → Fear,CheekPuffR,0.005955450177073798,,0.005955450177073798,0.005955450177073798,0.005955450177073798,1
Fear__Surprise,Surprise → Fear,CheekRaiserL,0.03381134650359547,,0.03381134650359547,0.03381134650359547,0.03381134650359547,1
Fear__Surprise,Surprise → Fear,CheekRaiserR,0.03773449063301082,,0.03773449063301082,0.03773449063301082,0.03773449063301082,1
Fear__Surprise,Surprise → Fear,CheekSuckL,1.401298464324817e-45,,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1
Fear__Surprise,Surprise → Fear,CheekSuckR,1.401298464324817e-45,,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1
Fear__Surprise,Surprise → Fear,ChinRaiserB,9.317322340009567e-05,,9.317322340009567e-05,9.317322340009567e-05,9.317322340009567e-05,1
Fear__Surprise,Surprise → Fear,ChinRaiserT,0.010709296934752834,,0.010709296934752834,0.010709296934752834,0.010709296934752834,1
Fear__Surprise,Surprise → Fear,DimplerL,0.0008425918097298758,,0.0008425918097298758,0.0008425918097298758,0.0008425918097298758,1
Fear__Surprise,Surprise → Fear,DimplerR,0.0026631494984032927,,0.0026631494984032927,0.0026631494984032927,0.0026631494984032927,1
Fear__Surprise,Surprise → Fear,EyesClosedL,4.517509052022935e-22,,4.517509052022935e-22,4.517509052022935e-22,4.517509052022935e-22,1
Fear__Surprise,Surprise → Fear,EyesClosedR,0.022156724892556618,,0.022156724892556618,0.022156724892556618,0.022156724892556618,1
Fear__Surprise,Surprise → Fear,EyesLookDownL,5.821550938026213e-11,,5.821550938026213e-11,5.821550938026213e-11,5.821550938026213e-11,1
Fear__Surprise,Surprise → Fear,EyesLookDownR,0.022152876233061107,,0.022152876233061107,0.022152876233061107,0.022152876233061107,1
Fear__Surprise,Surprise → Fear,EyesLookLeftL,0.14224802205959952,,0.14224802205959952,0.14224802205959952,0.14224802205959952,1
Fear__Surprise,Surprise → Fear,EyesLookLeftR,0.21655541708072024,,0.21655541708072024,0.21655541708072024,0.21655541708072024,1
Fear__Surprise,Surprise → Fear,EyesLookRightL,0.02705877472956975,,0.02705877472956975,0.02705877472956975,0.02705877472956975,1
Fear__Surprise,Surprise → Fear,EyesLookRightR,0.015621981024742122,,0.015621981024742122,0.015621981024742122,0.015621981024742122,1
Fear__Surprise,Surprise → Fear,EyesLookUpL,0.0,,0.0,0.0,0.0,1
Fear__Surprise,Surprise → Fear,EyesLookUpR,0.0,,0.0,0.0,0.0,1
Fear__Surprise,Surprise → Fear,InnerBrowRaiserL,2.653315332630986e-07,,2.653315332630986e-07,2.653315332630986e-07,2.653315332630986e-07,1
Fear__Surprise,Surprise → Fear,InnerBrowRaiserR,0.0005351943513990631,,0.0005351943513990631,0.0005351943513990631,0.0005351943513990631,1
Fear__Surprise,Surprise → Fear,JawDrop,0.3124451437344153,,0.3124451437344153,0.3124451437344153,0.3124451437344153,1
Fear__Surprise,Surprise → Fear,JawSidewaysLeft,0.005599443414151464,,0.005599443414151464,0.005599443414151464,0.005599443414151464,1
Fear__Surprise,Surprise → Fear,JawSidewaysRight,0.01137800689515032,,0.01137800689515032,0.01137800689515032,0.01137800689515032,1
Fear__Surprise,Surprise → Fear,JawThrust,0.13266693612871067,,0.13266693612871067,0.13266693612871067,0.13266693612871067,1
Fear__Surprise,Surprise → Fear,LidTightenerL,0.02488809346708266,,0.02488809346708266,0.02488809346708266,0.02488809346708266,1
Fear__Surprise,Surprise → Fear,LidTightenerR,0.062351868365658404,,0.062351868365658404,0.062351868365658404,0.062351868365658404,1
Fear__Surprise,Surprise → Fear,LipCornerDepressorL,0.004393544427651342,,0.004393544427651342,0.004393544427651342,0.004393544427651342,1
Fear__Surprise,Surprise → Fear,LipCornerDepressorR,1.2596164096669605e-14,,1.2596164096669605e-14,1.2596164096669605e-14,1.2596164096669605e-14,1
Fear__Surprise,Surprise → Fear,LipCornerPullerL,3.4664254705321766e-21,,3.4664254705321766e-21,3.4664254705321766e-21,3.4664254705321766e-21,1
Fear__Surprise,Surprise → Fear,LipCornerPullerR,2.8961027787116848e-21,,2.8961027787116848e-21,2.8961027787116848e-21,2.8961027787116848e-21,1
Fear__Surprise,Surprise → Fear,LipFunnelerLB,0.0037876021205296893,,0.0037876021205296893,0.0037876021205296893,0.0037876021205296893,1
Fear__Surprise,Surprise → Fear,LipFunnelerLT,0.06577559880048886,,0.06577559880048886,0.06577559880048886,0.06577559880048886,1
Fear__Surprise,Surprise → Fear,LipFunnelerRB,0.004156525944933267,,0.004156525944933267,0.004156525944933267,0.004156525944933267,1
Fear__Surprise,Surprise → Fear,LipFunnelerRT,0.07253081367768265,,0.07253081367768265,0.07253081367768265,0.07253081367768265,1
Fear__Surprise,Surprise → Fear,LipPressorL,2.2717014158524465e-33,,2.2717014158524465e-33,2.2717014158524465e-33,2.2717014158524465e-33,1
Fear__Surprise,Surprise → Fear,LipPressorR,1.401298464324817e-45,,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1
Fear__Surprise,Surprise → Fear,LipPuckerL,0.05292779911324028,,0.05292779911324028,0.05292779911324028,0.05292779911324028,1
Fear__Surprise,Surprise → Fear,LipPuckerR,0.05959847536772331,,0.05959847536772331,0.05959847536772331,0.05959847536772331,1
Fear__Surprise,Surprise → Fear,LipStretcherL,2.0806933015945125e-06,,2.0806933015945125e-06,2.0806933015945125e-06,2.0806933015945125e-06,1
Fear__Surprise,Surprise → Fear,LipStretcherR,0.00032452310998396747,,0.00032452310998396747,0.00032452310998396747,0.00032452310998396747,1
Fear__Surprise,Surprise → Fear,LipSuckLB,1.1506408386284473e-11,,1.1506408386284473e-11,1.1506408386284473e-11,1.1506408386284473e-11,1
Fear__Surprise,Surprise → Fear,LipSuckLT,7.991821114336841e-08,,7.991821114336841e-08,7.991821114336841e-08,7.991821114336841e-08,1
Fear__Surprise,Surprise → Fear,LipSuckRB,2.3613871708202656e-10,,2.3613871708202656e-10,2.3613871708202656e-10,2.3613871708202656e-10,1
Fear__Surprise,Surprise → Fear,LipSuckRT,4.1435898297942365e-08,,4.1435898297942365e-08,4.1435898297942365e-08,4.1435898297942365e-08,1
Fear__Surprise,Surprise → Fear,LipTightenerL,0.003586850105181326,,0.003586850105181326,0.003586850105181326,0.003586850105181326,1
Fear__Surprise,Surprise → Fear,LipTightenerR,0.0031889454057012984,,0.0031889454057012984,0.0031889454057012984,0.0031889454057012984,1
Fear__Surprise,Surprise → Fear,LipsToward,0.0619585724547505,,0.0619585724547505,0.0619585724547505,0.0619585724547505,1
Fear__Surprise,Surprise → Fear,LowerLipDepressorL,0.15702396258711812,,0.15702396258711812,0.15702396258711812,0.15702396258711812,1
Fear__Surprise,Surprise → Fear,LowerLipDepressorR,0.1314723746851086,,0.1314723746851086,0.1314723746851086,0.1314723746851086,1
Fear__Surprise,Surprise → Fear,MouthLeft,4.6282544636788713e-07,,4.6282544636788713e-07,4.6282544636788713e-07,4.6282544636788713e-07,1
Fear__Surprise,Surprise → Fear,MouthRight,1.401298464324817e-45,,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1
Fear__Surprise,Surprise → Fear,NoseWrinklerL,8.537478699413815e-10,,8.537478699413815e-10,8.537478699413815e-10,8.537478699413815e-10,1
Fear__Surprise,Surprise → Fear,NoseWrinklerR,9.95622490343722e-09,,9.95622490343722e-09,9.95622490343722e-09,9.95622490343722e-09,1
Fear__Surprise,Surprise → Fear,OuterBrowRaiserL,0.0003184771623989443,,0.0003184771623989443,0.0003184771623989443,0.0003184771623989443,1
Fear__Surprise,Surprise → Fear,OuterBrowRaiserR,0.0017591590552761855,,0.0017591590552761855,0.0017591590552761855,0.0017591590552761855,1
Fear__Surprise,Surprise → Fear,UpperLidRaiserL,7.234000011212735e-08,,7.234000011212735e-08,7.234000011212735e-08,7.234000011212735e-08,1
Fear__Surprise,Surprise → Fear,UpperLidRaiserR,4.508893630845538e-07,,4.508893630845538e-07,4.508893630845538e-07,4.508893630845538e-07,1
Fear__Surprise,Surprise → Fear,UpperLipRaiserL,7.991854651474105e-20,,7.991854651474105e-20,7.991854651474105e-20,7.991854651474105e-20,1
Fear__Surprise,Surprise → Fear,UpperLipRaiserR,1.2805915476008516e-19,,1.2805915476008516e-19,1.2805915476008516e-19,1.2805915476008516e-19,1
Fear__Surprise,Surprise → Fear,AU1,0.0002677298414661631,,0.0002677298414661631,0.0002677298414661631,0.0002677298414661631,1
Fear__Surprise,Surprise → Fear,AU2,0.0010388181088375648,,0.0010388181088375648,0.0010388181088375648,0.0010388181088375648,1
Fear__Surprise,Surprise → Fear,AU4,0.02603413696997445,,0.02603413696997445,0.02603413696997445,0.02603413696997445,1
Fear__Surprise,Surprise → Fear,AU5,2.616146815983406e-07,,2.616146815983406e-07,2.616146815983406e-07,2.616146815983406e-07,1
Fear__Surprise,Surprise → Fear,AU6,0.03577291856830314,,0.03577291856830314,0.03577291856830314,0.03577291856830314,1
Fear__Surprise,Surprise → Fear,AU7,0.04361998091637053,,0.04361998091637053,0.04361998091637053,0.04361998091637053,1
Fear__Surprise,Surprise → Fear,AU8,0.0619585724547505,,0.0619585724547505,0.0619585724547505,0.0619585724547505,1
Fear__Surprise,Surprise → Fear,AU9,5.404986386689301e-09,,5.404986386689301e-09,5.404986386689301e-09,5.404986386689301e-09,1
Fear__Surprise,Surprise → Fear,AU10,1.0398885063741311e-19,,1.0398885063741311e-19,1.0398885063741311e-19,1.0398885063741311e-19,1
Fear__Surprise,Surprise → Fear,AU12,3.181264124621931e-21,,3.181264124621931e-21,3.181264124621931e-21,3.181264124621931e-21,1
Fear__Surprise,Surprise → Fear,AU14,0.0017528706540665842,,0.0017528706540665842,0.0017528706540665842,0.0017528706540665842,1
Fear__Surprise,Surprise → Fear,AU15,0.002196772213831969,,0.002196772213831969,0.002196772213831969,0.002196772213831969,1
Fear__Surprise,Surprise → Fear,AU16,0.14424816863611337,,0.14424816863611337,0.14424816863611337,0.14424816863611337,1
Fear__Surprise,Surprise → Fear,AU17,0.005401235079076465,,0.005401235079076465,0.005401235079076465,0.005401235079076465,1
Fear__Surprise,Surprise → Fear,AU18,0.05626313724048179,,0.05626313724048179,0.05626313724048179,0.05626313724048179,1
Fear__Surprise,Surprise → Fear,AU20,0.000163301901642781,,0.000163301901642781,0.000163301901642781,0.000163301901642781,1
Fear__Surprise,Surprise → Fear,AU22,0.036562635135908614,,0.036562635135908614,0.036562635135908614,0.036562635135908614,1
Fear__Surprise,Surprise → Fear,AU23,0.003387897755441312,,0.003387897755441312,0.003387897755441312,0.003387897755441312,1
Fear__Surprise,Surprise → Fear,AU24,1.135850707926924e-33,,1.135850707926924e-33,1.135850707926924e-33,1.135850707926924e-33,1
Fear__Surprise,Surprise → Fear,AU26,0.3124451437344153,,0.3124451437344153,0.3124451437344153,0.3124451437344153,1
Fear__Surprise,Surprise → Fear,AU28,3.040043864169477e-08,,3.040043864169477e-08,3.040043864169477e-08,3.040043864169477e-08,1
Fear__Surprise,Surprise → Fear,AU43,0.011078362446278309,,0.011078362446278309,0.011078362446278309,0.011078362446278309,1
Disgust__Happiness,Disgust: all,BrowLowererL,0.20364890998157592,0.16631305008775768,0.0640377252287957,0.16652873956287897,0.2831928343997181,54
Disgust__Happiness,Disgust: all,BrowLowererR,0.18631237832654704,0.15881316827048333,0.06579381906290105,0.1403420028325854,0.2651783250349884,54
Disgust__Happiness,Disgust: all,CheekPuffL,0.0024551103065273104,0.00945766691958726,1.401298464324817e-45,3.455903464155635e-21,0.0011299907762764533,54
Disgust__Happiness,Disgust: all,CheekPuffR,0.0027735684401712334,0.009968113785269683,1.322272587753835e-40,4.646789944782485e-06,0.001380765990711608,54
Disgust__Happiness,Disgust: all,CheekRaiserL,0.29181043352651315,0.2296428072042262,0.12740234389590716,0.25676804656783736,0.35953628694017725,54
Disgust__Happiness,Disgust: all,CheekRaiserR,0.2642519848114144,0.22787594440484002,0.11418558425923478,0.20511942924931642,0.32090551468233264,54
Disgust__Happiness,Disgust: all,CheekSuckL,2.4470741064524488e-05,0.00017982248770756756,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,54
Disgust__Happiness,Disgust: all,CheekSuckR,3.3311644922711e-21,1.9212904871307615e-20,3.503246160812043e-46,1.401298464324817e-45,1.401298464324817e-45,54
Disgust__Happiness,Disgust: all,ChinRaiserB,0.11176969308846262,0.18237478437345392,0.0051228235481662774,0.03133387290689234,0.160632462692513,54
Disgust__Happiness,Disgust: all,ChinRaiserT,0.17200349018084143,0.17195124896397143,0.05083907114652292,0.11644971372710032,0.23906646530764797,54
Disgust__Happiness,Disgust: all,DimplerL,0.10341698908133092,0.11597957506561565,0.024295014092842158,0.07340461374648534,0.14396203835273502,54
Disgust__Happiness,Disgust: all,DimplerR,0.10316488143265676,0.11271261023637433,0.024724410701624844,0.08512178594246503,0.149087896664696,54
Disgust__Happiness,Disgust: all,EyesClosedL,0.08110458807778993,0.11325605815264372,0.004576677334504555,0.028325274808690473,0.15351900769159693,54
Disgust__Happiness,Disgust: all,EyesClosedR,0.0811410500258168,0.10497866633761282,0.005809698455656551,0.036268194050838524,0.12630748612226697,54
Disgust__Happiness,Disgust: all,EyesLookDownL,0.04890534863136148,0.059955559003208383,1.3476726660992486e-12,0.024485725894919555,0.08257423614999783,54
Disgust__Happiness,Disgust: all,EyesLookDownR,0.05540130715944406,0.0677494456064653,9.760068383477673e-29,0.02644523784207799,0.10886213891208167,54
Disgust__Happiness,Disgust: all,EyesLookLeftL,0.0452460316170609,0.06964806970853966,0.0,0.00650017064375181,0.06955870583963886,54
Disgust__Happiness,Disgust: all,EyesLookLeftR,0.08538495368172593,0.09990275501541945,3.2920413650571664e-05,0.04310235042745865,0.1521566274265448,54
Disgust__Happiness,Disgust: all,EyesLookRightL,0.10500805150592146,0.11186274564252897,0.007676565281238361,0.06659870296716686,0.15673311896001296,54
Disgust__Happiness,Disgust: all,EyesLookRightR,0.058790674164710136,0.08459775814178495,0.0,0.02514621664304283,0.07558778788467554,54
Disgust__Happiness,Disgust: all,EyesLookUpL,0.0526659598651114,0.07700989683678884,0.0,0.010691281997909143,0.0928365180793965,54
Disgust__Happiness,Disgust: all,EyesLookUpR,0.05271194991125669,0.07717948976251723,0.0,0.010642481874674554,0.09310008467655276,54
Disgust__Happiness,Disgust: all,InnerBrowRaiserL,0.042870261616378136,0.04988864940904516,0.005988669440133237,0.026169854183293206,0.054438400107998504,54
Disgust__Happiness,Disgust: all,InnerBrowRaiserR,0.0402406018594224,0.04670575944736881,0.005844565362237004,0.02431136626352473,0.06180794692287839,54
Disgust__Happiness,Disgust: all,JawDrop,0.10876266707982257,0.09761784489997939,0.032049174190857795,0.09381988152272161,0.1324269353916558,54
Disgust__Happiness,Disgust: all,JawSidewaysLeft,0.00488835742755227,0.004859068109923494,8.688923306007455e-07,0.004008458237998001,0.008203491701636902,54
Disgust__Happiness,Disgust: all,JawSidewaysRight,0.007897848655690156,0.00655257689419411,0.0018834495276704132,0.007921328571205732,0.010933495691426804,54
Disgust__Happiness,Disgust: all,JawThrust,0.03868223588235398,0.05698296762780175,0.0016263167459977087,0.008939226345436636,0.04970708840144384,54
Disgust__Happiness,Disgust: all,LidTightenerL,0.2981366222858074,0.18919629892621223,0.15418947992535922,0.28213558296362556,0.42126372034351034,54
Disgust__Happiness,Disgust: all,LidTightenerR,0.2799414716760359,0.18818990664940596,0.12619762965948023,0.287866102073652,0.4159729747877767,54
Disgust__Happiness,Disgust: all,LipCornerDepressorL,0.11643143957419168,0.11786504912917378,0.023020023084245583,0.05965628465837649,0.20351800215042504,54
Disgust__Happiness,Disgust: all,LipCornerDepressorR,0.09825104920742044,0.10765389765703642,0.009568744758143972,0.04033862996060039,0.1831943317390596,54
Disgust__Happiness,Disgust: all,LipCornerPullerL,0.12403860629879152,0.20766752399905375,0.016707341023720755,0.041919917209694735,0.12319351567033052,54
Disgust__Happiness,Disgust: all,LipCornerPullerR,0.12564717712488532,0.21075516307965875,0.00958072841112876,0.03889185159205222,0.12536269910826345,54
Disgust__Happiness,Disgust: all,LipFunnelerLB,0.0011374386064590776,0.0066070050570772535,1.401298464324817e-45,1.401298464324817e-45,2.0695696794109426e-28,54
Disgust__Happiness,Disgust: all,LipFunnelerLT,0.0037054494070433144,0.00655361284244816,3.268505312331287e-21,0.00017652995071675335,0.00648399434559011,54
Disgust__Happiness,Disgust: all,LipFunnelerRB,0.0011489397558673703,0.006772507186858893,1.401298464324817e-45,1.5277306182685237e-41,1.0504204090184295e-14,54
Disgust__Happiness,Disgust: all,LipFunnelerRT,0.002962436235970985,0.006422091308666312,6.44186105910034e-39,7.660894708120064e-08,0.002601988821367183,54
Disgust__Happiness,Disgust: all,LipPressorL,0.018620562339771538,0.054418851475357875,1.6097416108931336e-43,1.3639608847326026e-15,0.004245629118031475,54
